comm_cost,cost_mode,n_clients,max_iter,trial,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.08,fixed,10,100,1,0.9279267263148627,0.8479267263148628,0.9087947882736156,0.8287947882736156
0.08,fixed,10,100,2,0.9243576940651044,0.8443576940651044,0.9239956568946797,0.8439956568946797
0.08,fixed,10,100,3,0.9409023420385928,0.8609023420385928,0.9087947882736156,0.8287947882736156
0.08,fixed,10,100,4,0.9106931017353033,0.8306931017353033,0.9326818675352877,0.8526818675352877
0.08,fixed,10,100,5,0.911235989900341,0.8312359899003411,0.9261672095548317,0.8461672095548317
0.08,fixed,10,100,6,0.9459491685239156,0.8659491685239157,0.9326818675352877,0.8526818675352877
0.08,fixed,10,100,7,0.8921263264910035,0.8121263264910036,0.9142236699239956,0.8342236699239957
0.08,fixed,10,100,8,0.9309886503436446,0.8509886503436447,0.9283387622149837,0.8483387622149837
0.08,fixed,10,100,9,0.9504022963474361,0.8704022963474362,0.9315960912052117,0.8515960912052117
0.08,fixed,10,100,10,0.9216432532399144,0.8416432532399144,0.9174809989142236,0.8374809989142237
0.08,fixed,10,100,11,0.9097159030382348,0.8297159030382348,0.9370249728555917,0.8570249728555918
0.08,fixed,10,100,12,0.9005953818655963,0.8205953818655963,0.9207383279044516,0.8407383279044517
0.08,fixed,10,100,13,0.9186030795157017,0.8386030795157018,0.9207383279044516,0.8407383279044517
0.08,fixed,10,100,14,0.9138418530925236,0.8338418530925237,0.9261672095548317,0.8461672095548317
0.08,fixed,10,100,15,0.8989667173704826,0.8189667173704827,0.9174809989142236,0.8374809989142237
0.08,fixed,10,100,16,0.9147405491995168,0.8347405491995168,0.9250814332247557,0.8450814332247557
0.08,fixed,10,100,17,0.8957093883802542,0.8157093883802542,0.9153094462540716,0.8353094462540717
0.08,fixed,10,100,18,0.9186030795157017,0.8386030795157018,0.9218241042345277,0.8418241042345277
0.08,fixed,10,100,19,0.8927735344107213,0.8127735344107213,0.9196525515743756,0.8396525515743757
0.08,fixed,10,100,20,0.9235976506340513,0.8435976506340513,0.9272529858849077,0.8472529858849077
0.08,fixed,10,100,21,0.9349828275901481,0.8549828275901481,0.9185667752442996,0.8385667752442997
0.08,fixed,10,100,22,0.9041784437548472,0.8241784437548473,0.9207383279044516,0.8407383279044517
0.08,fixed,10,100,23,0.9379707459473875,0.8579707459473875,0.9174809989142236,0.8374809989142237
0.08,fixed,10,100,24,0.8953836554812316,0.8153836554812316,0.9087947882736156,0.8287947882736156
0.08,fixed,10,100,25,0.9085516241180837,0.8285516241180837,0.9229098805646037,0.8429098805646037
0.08,fixed,10,100,26,0.9015725805626649,0.8215725805626649,0.9272529858849077,0.8472529858849077
0.08,fixed,10,100,27,0.9292282130407451,0.8492282130407451,0.9239956568946797,0.8439956568946797
0.08,fixed,10,100,28,0.913190387294478,0.833190387294478,0.9402823018458197,0.8602823018458198
0.08,fixed,10,100,29,0.9272269769953909,0.847226976995391,0.9348534201954397,0.8548534201954398
0.08,fixed,10,100,30,0.902658356892741,0.822658356892741,0.9261672095548317,0.8461672095548317
0.08,fixed,10,100,31,0.9464935015591625,0.8664935015591625,0.9315960912052117,0.8515960912052117
0.08,fixed,10,100,32,0.9013554252966496,0.8213554252966496,0.9294245385450597,0.8494245385450597
0.08,fixed,10,100,33,0.9248382690692237,0.8448382690692238,0.9337676438653637,0.8537676438653637
0.08,fixed,10,100,34,0.9213637848129804,0.8413637848129805,0.9348534201954397,0.8548534201954398
0.08,fixed,10,100,35,0.9192707347429037,0.8392707347429037,0.9391965255157437,0.8591965255157438
0.08,fixed,10,100,36,0.901246847663642,0.8212468476636421,0.9272529858849077,0.8472529858849077
0.08,fixed,10,100,37,0.9100416359372576,0.8300416359372577,0.9218241042345277,0.8418241042345277
0.08,fixed,10,100,38,0.9084129714421436,0.8284129714421437,0.9229098805646037,0.8429098805646037
0.08,fixed,10,100,39,0.9059156858829689,0.8259156858829689,0.9272529858849077,0.8472529858849077
0.08,fixed,10,100,40,0.9282664888533779,0.848266488853378,0.9218241042345277,0.8418241042345277
0.08,fixed,10,100,41,0.9076529280110903,0.8276529280110904,0.9326818675352877,0.8526818675352877
0.08,fixed,10,100,42,0.9039450990596757,0.8239450990596757,0.9022801302931596,0.8222801302931596
0.08,fixed,10,100,43,0.9080872385431209,0.8280872385431209,0.9283387622149837,0.8483387622149837
0.08,fixed,10,100,44,0.9317254985999197,0.8517254985999198,0.9250814332247557,0.8450814332247557
0.08,fixed,10,100,45,0.9323769643979656,0.8523769643979656,0.9207383279044516,0.8407383279044517
0.08,fixed,10,100,46,0.8994010279025129,0.8194010279025129,0.9196525515743756,0.8396525515743757
0.08,fixed,10,100,47,0.9137633505024484,0.8337633505024484,0.9250814332247557,0.8450814332247557
0.08,fixed,10,100,48,0.9327181718066897,0.8527181718066897,0.9294245385450597,0.8494245385450597
