comm_cost,cost_mode,n_clients,max_iter,trial,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.05,fixed,10,100,1,0.8918341496154462,0.8418341496154461,0.9239956568946797,0.8739956568946796
0.05,fixed,10,100,2,0.9000323396810933,0.8500323396810933,0.9218241042345277,0.8718241042345276
0.05,fixed,10,100,3,0.9053886663832275,0.8553886663832274,0.9294245385450597,0.8794245385450596
0.05,fixed,10,100,4,0.927365714666321,0.877365714666321,0.9294245385450597,0.8794245385450596
0.05,fixed,10,100,5,0.90719581223641,0.85719581223641,0.9174809989142236,0.8674809989142236
0.05,fixed,10,100,6,0.9138522811997156,0.8638522811997156,0.9207383279044516,0.8707383279044516
0.05,fixed,10,100,7,0.8949126954941138,0.8449126954941137,0.9174809989142236,0.8674809989142236
0.05,fixed,10,100,8,0.9047516529586818,0.8547516529586817,0.9294245385450597,0.8794245385450596
0.05,fixed,10,100,9,0.9280086696738805,0.8780086696738805,0.9185667752442996,0.8685667752442996
0.05,fixed,10,100,10,0.9301815231469551,0.8801815231469551,0.9207383279044516,0.8707383279044516
0.05,fixed,10,100,11,0.9099731371864856,0.8599731371864856,0.9207383279044516,0.8707383279044516
0.05,fixed,10,100,12,0.900265140826988,0.850265140826988,0.9305103148751357,0.8805103148751356
0.05,fixed,10,100,13,0.9082923829535753,0.8582923829535752,0.9250814332247557,0.8750814332247556
0.05,fixed,10,100,14,0.8793187979740953,0.8293187979740952,0.9174809989142236,0.8674809989142236
0.05,fixed,10,100,15,0.8874061264177732,0.8374061264177731,0.9196525515743756,0.8696525515743756
0.05,fixed,10,100,16,0.904601233087826,0.854601233087826,0.9261672095548317,0.8761672095548316
0.05,fixed,10,100,17,0.8949515486097854,0.8449515486097854,0.9326818675352877,0.8826818675352877
0.05,fixed,10,100,18,0.8993877793158218,0.8493877793158218,0.9305103148751357,0.8805103148751356
0.05,fixed,10,100,19,0.8997907780346246,0.8497907780346245,0.9131378935939196,0.8631378935939196
0.05,fixed,10,100,20,0.9107242758412489,0.8607242758412489,0.9142236699239956,0.8642236699239956
0.05,fixed,10,100,21,0.9138579623035574,0.8638579623035574,0.9229098805646037,0.8729098805646036
0.05,fixed,10,100,22,0.9228949460771708,0.8728949460771708,0.9120521172638436,0.8620521172638436
0.05,fixed,10,100,23,0.8988822370968415,0.8488822370968414,0.9283387622149837,0.8783387622149836
0.05,fixed,10,100,24,0.9037094777804654,0.8537094777804654,0.9218241042345277,0.8718241042345276
0.05,fixed,10,100,25,0.9032290950562982,0.8532290950562982,0.9196525515743756,0.8696525515743756
0.05,fixed,10,100,26,0.9095067802668022,0.8595067802668022,0.9229098805646037,0.8729098805646036
0.05,fixed,10,100,27,0.9196962951129997,0.8696962951129996,0.9185667752442996,0.8685667752442996
0.05,fixed,10,100,28,0.9243188700536993,0.8743188700536992,0.9337676438653637,0.8837676438653637
0.05,fixed,10,100,29,0.9025464162261718,0.8525464162261718,0.9066232356134636,0.8566232356134635
0.05,fixed,10,100,30,0.8936509561791796,0.8436509561791795,0.9250814332247557,0.8750814332247556
0.05,fixed,10,100,31,0.8893074953555642,0.8393074953555641,0.9163952225841476,0.8663952225841476
0.05,fixed,10,100,32,0.909591774523418,0.859591774523418,0.9261672095548317,0.8761672095548316
0.05,fixed,10,100,33,0.8896297068075691,0.8396297068075691,0.9239956568946797,0.8739956568946796
0.05,fixed,10,100,34,0.9117680717198094,0.8617680717198094,0.9315960912052117,0.8815960912052117
0.05,fixed,10,100,35,0.9108031742731717,0.8608031742731717,0.9326818675352877,0.8826818675352877
0.05,fixed,10,100,36,0.900103872682468,0.850103872682468,0.9163952225841476,0.8663952225841476
0.05,fixed,10,100,37,0.9178784625748426,0.8678784625748426,0.9218241042345277,0.8718241042345276
0.05,fixed,10,100,38,0.8905315022240488,0.8405315022240487,0.9370249728555917,0.8870249728555917
0.05,fixed,10,100,39,0.9120038438690129,0.8620038438690129,0.9196525515743756,0.8696525515743756
0.05,fixed,10,100,40,0.9112622907615182,0.8612622907615182,0.9250814332247557,0.8750814332247556
0.05,fixed,10,100,41,0.8856294915630015,0.8356294915630015,0.9250814332247557,0.8750814332247556
0.05,fixed,10,100,42,0.9057121078180631,0.8557121078180631,0.9207383279044516,0.8707383279044516
0.05,fixed,10,100,43,0.9095805604012765,0.8595805604012765,0.9087947882736156,0.8587947882736156
0.05,fixed,10,100,44,0.9075632847633587,0.8575632847633586,0.9131378935939196,0.8631378935939196
0.05,fixed,10,100,45,0.9110633082397672,0.8610633082397672,0.9381107491856677,0.8881107491856677
0.05,fixed,10,100,46,0.8925666861426282,0.8425666861426282,0.9120521172638436,0.8620521172638436
0.05,fixed,10,100,47,0.886655232352545,0.8366552323525449,0.9087947882736156,0.8587947882736156
0.05,fixed,10,100,48,0.8866329249978246,0.8366329249978246,0.9153094462540716,0.8653094462540716
0.05,fixed,10,100,49,0.9272611715705126,0.8772611715705125,0.9337676438653637,0.8837676438653637
0.05,fixed,10,100,50,0.8881405335892274,0.8381405335892274,0.9218241042345277,0.8718241042345276
0.05,fixed,10,100,51,0.8894270174216395,0.8394270174216395,0.9174809989142236,0.8674809989142236
0.05,fixed,10,100,52,0.9349946113019312,0.8849946113019311,0.9489685124864278,0.8989685124864277
0.05,fixed,10,100,53,0.9274653742206546,0.8774653742206545,0.9391965255157437,0.8891965255157437
0.05,fixed,10,100,54,0.8960413336937006,0.8460413336937006,0.9326818675352877,0.8826818675352877
0.05,fixed,10,100,55,0.9069434191934425,0.8569434191934424,0.9337676438653637,0.8837676438653637
0.05,fixed,10,100,56,0.8933320443034811,0.8433320443034811,0.9153094462540716,0.8653094462540716
0.05,fixed,10,100,57,0.889910286438213,0.839910286438213,0.9370249728555917,0.8870249728555917
0.05,fixed,10,100,58,0.8967231466670433,0.8467231466670433,0.9174809989142236,0.8674809989142236
0.05,fixed,10,100,59,0.9235870608226566,0.8735870608226566,0.9305103148751357,0.8805103148751356
0.05,fixed,10,100,60,0.9179449135156018,0.8679449135156018,0.9283387622149837,0.8783387622149836
0.05,fixed,10,100,61,0.913685020744702,0.863685020744702,0.9381107491856677,0.8881107491856677
0.05,fixed,10,100,62,0.9070869314144067,0.8570869314144066,0.9229098805646037,0.8729098805646036
0.05,fixed,10,100,63,0.9141040895223131,0.8641040895223131,0.9218241042345277,0.8718241042345276
0.05,fixed,10,100,64,0.8909893657649011,0.840989365764901,0.9109663409337676,0.8609663409337676
0.05,fixed,10,100,65,0.897648661761429,0.847648661761429,0.9153094462540716,0.8653094462540716
0.05,fixed,10,100,66,0.9042366983368707,0.8542366983368707,0.9283387622149837,0.8783387622149836
0.05,fixed,10,100,67,0.8913883181251103,0.8413883181251103,0.9185667752442996,0.8685667752442996
0.05,fixed,10,100,68,0.9076956460057067,0.8576956460057067,0.9239956568946797,0.8739956568946796
