comm_cost,cost_mode,n_clients,max_depth,trial,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.08,fixed,10,100,20,0.856770344032558,0.7767703440325581,0.8768421052631579,0.7968421052631579
0.08,fixed,10,100,21,0.8499937189860994,0.7699937189860995,0.88,0.8
0.08,fixed,10,100,22,0.8143508949585615,0.7343508949585615,0.8589473684210527,0.7789473684210527
0.08,fixed,10,100,23,0.8475577088723169,0.7675577088723169,0.8831578947368421,0.8031578947368422
0.08,fixed,10,100,24,0.8547012625418322,0.7747012625418322,0.8642105263157894,0.7842105263157895
0.08,fixed,10,100,25,0.8264171446050614,0.7464171446050615,0.8821052631578947,0.8021052631578948
0.08,fixed,10,100,26,0.8221892991214341,0.7421892991214342,0.8673684210526316,0.7873684210526316
0.08,fixed,10,100,27,0.8469837392981577,0.7669837392981578,0.8694736842105263,0.7894736842105263
0.08,fixed,10,100,28,0.8303271805999853,0.7503271805999854,0.8705263157894737,0.7905263157894737
0.08,fixed,10,100,29,0.8323126095458119,0.7523126095458119,0.868421052631579,0.788421052631579
0.08,fixed,10,100,30,0.8547012625418322,0.7747012625418322,0.8642105263157894,0.7842105263157895
0.08,fixed,10,100,31,0.8520440297071653,0.7720440297071653,0.8810526315789474,0.8010526315789475
0.08,fixed,10,100,32,0.8283440040339369,0.748344004033937,0.8631578947368421,0.7831578947368422
0.08,fixed,10,100,33,0.8221499852183227,0.7421499852183228,0.8705263157894737,0.7905263157894737
0.08,fixed,10,100,34,0.8308186846862795,0.7508186846862795,0.8589473684210527,0.7789473684210527
0.08,fixed,10,100,35,0.83217241455274,0.7521724145527401,0.8757894736842106,0.7957894736842106
0.08,fixed,10,100,36,0.8378016732582625,0.7578016732582625,0.8610526315789474,0.7810526315789474
0.08,fixed,10,100,37,0.8299442129948428,0.7499442129948428,0.8810526315789474,0.8010526315789475
0.08,fixed,10,100,38,0.8401581542907337,0.7601581542907337,0.8589473684210527,0.7789473684210527
0.08,fixed,10,100,39,0.8518151309053922,0.7718151309053922,0.8810526315789474,0.8010526315789475
0.08,fixed,10,100,40,0.8084840618929197,0.7284840618929197,0.8663157894736843,0.7863157894736843
0.08,fixed,10,100,41,0.8340468266055372,0.7540468266055372,0.8757894736842106,0.7957894736842106
0.08,fixed,10,100,42,0.8569546292836469,0.7769546292836469,0.8673684210526316,0.7873684210526316
0.08,fixed,10,100,43,0.8386300595446275,0.7586300595446276,0.8726315789473684,0.7926315789473685
0.08,fixed,10,100,44,0.8419593505427684,0.7619593505427684,0.8610526315789474,0.7810526315789474
0.08,fixed,10,100,45,0.8239288906015919,0.743928890601592,0.848421052631579,0.768421052631579
0.08,fixed,10,100,46,0.8129152127143601,0.7329152127143601,0.8736842105263158,0.7936842105263159
0.08,fixed,10,100,47,0.8316940958778647,0.7516940958778647,0.8726315789473684,0.7926315789473685
0.08,fixed,10,100,48,0.8004274821292358,0.7204274821292358,0.8652631578947368,0.7852631578947369
0.08,fixed,10,100,49,0.8467436559291782,0.7667436559291783,0.8894736842105263,0.8094736842105263
0.08,fixed,10,100,50,0.8398732758232229,0.759873275823223,0.8810526315789474,0.8010526315789475
0.08,fixed,10,100,51,0.8387036020748221,0.7587036020748221,0.8694736842105263,0.7894736842105263
0.08,fixed,10,100,52,0.8423385928825741,0.7623385928825741,0.8757894736842106,0.7957894736842106
0.08,fixed,10,100,53,0.8315692044749536,0.7515692044749537,0.8621052631578947,0.7821052631578947
0.08,fixed,10,100,54,0.8248333920325004,0.7448333920325004,0.8673684210526316,0.7873684210526316
0.08,fixed,10,100,55,0.8479919409565441,0.7679919409565441,0.871578947368421,0.791578947368421
0.08,fixed,10,100,56,0.8327269732112906,0.7527269732112907,0.86,0.78
0.08,fixed,10,100,57,0.8383496760024591,0.7583496760024592,0.868421052631579,0.788421052631579
0.08,fixed,10,100,58,0.8221843551462367,0.7421843551462367,0.8505263157894737,0.7705263157894737
0.08,fixed,10,100,59,0.827234735703721,0.747234735703721,0.868421052631579,0.788421052631579
0.08,fixed,10,100,60,0.8346476467760886,0.7546476467760886,0.9010526315789473,0.8210526315789474
0.08,fixed,10,100,61,0.833489525944354,0.753489525944354,0.8642105263157894,0.7842105263157895
0.08,fixed,10,100,62,0.805995172692592,0.7259951726925921,0.8568421052631578,0.7768421052631579
0.08,fixed,10,100,63,0.8299416561660686,0.7499416561660687,0.871578947368421,0.791578947368421
0.08,fixed,10,100,64,0.8223392454456613,0.7423392454456613,0.8578947368421053,0.7778947368421053
0.08,fixed,10,100,65,0.8306014882712932,0.7506014882712932,0.8652631578947368,0.7852631578947369
0.08,fixed,10,100,66,0.8218621713963943,0.7418621713963943,0.8789473684210526,0.7989473684210526
0.08,fixed,10,100,67,0.8438109009392284,0.7638109009392284,0.8568421052631578,0.7768421052631579
0.08,fixed,10,100,68,0.8414700532483408,0.7614700532483408,0.8589473684210527,0.7789473684210527
0.08,fixed,10,100,69,0.8369328147136721,0.7569328147136721,0.8652631578947368,0.7852631578947369
0.08,fixed,10,100,70,0.822245635929637,0.742245635929637,0.8694736842105263,0.7894736842105263
0.08,fixed,10,100,71,0.8370862714566362,0.7570862714566362,0.8768421052631579,0.7968421052631579
0.08,fixed,10,100,72,0.8215269227505739,0.741526922750574,0.8768421052631579,0.7968421052631579
0.08,fixed,10,100,73,0.8489112021339275,0.7689112021339275,0.8589473684210527,0.7789473684210527
0.08,fixed,10,100,74,0.8579655501273726,0.7779655501273727,0.8726315789473684,0.7926315789473685
0.08,fixed,10,100,75,0.8221499253633674,0.7421499253633674,0.8515789473684211,0.7715789473684211
0.08,fixed,10,100,76,0.8386192382487254,0.7586192382487255,0.8610526315789474,0.7810526315789474
0.08,fixed,10,100,77,0.8389902129728062,0.7589902129728062,0.8694736842105263,0.7894736842105263
0.08,fixed,10,100,78,0.8259594175896131,0.7459594175896131,0.8821052631578947,0.8021052631578948
0.08,fixed,10,100,79,0.8247209607721749,0.744720960772175,0.8852631578947369,0.8052631578947369
0.08,fixed,10,100,80,0.8017310584490053,0.7217310584490053,0.8694736842105263,0.7894736842105263
0.08,fixed,10,100,81,0.8373208727845696,0.7573208727845696,0.8863157894736842,0.8063157894736842
0.08,fixed,10,100,82,0.8235824223591804,0.7435824223591805,0.8894736842105263,0.8094736842105263
0.08,fixed,10,100,83,0.8359604643444517,0.7559604643444517,0.8705263157894737,0.7905263157894737
0.08,fixed,10,100,84,0.8151393969372501,0.7351393969372502,0.8705263157894737,0.7905263157894737
0.08,fixed,10,100,85,0.838738322081934,0.758738322081934,0.8463157894736842,0.7663157894736843
0.08,fixed,10,100,86,0.8346476467760886,0.7546476467760886,0.9010526315789473,0.8210526315789474
0.08,fixed,10,100,87,0.835398131704216,0.755398131704216,0.8610526315789474,0.7810526315789474
0.08,fixed,10,100,88,0.8391742734497577,0.7591742734497577,0.8673684210526316,0.7873684210526316
0.08,fixed,10,100,89,0.8499937189860994,0.7699937189860995,0.88,0.8
0.08,fixed,10,100,90,0.8589568540688665,0.7789568540688665,0.871578947368421,0.791578947368421
0.08,fixed,10,100,91,0.8586939187989874,0.7786939187989874,0.8663157894736843,0.7863157894736843
0.08,fixed,10,100,92,0.8300252689665928,0.7500252689665928,0.8726315789473684,0.7926315789473685
0.08,fixed,10,100,93,0.8287378049744628,0.7487378049744629,0.8736842105263158,0.7936842105263159
0.08,fixed,10,100,94,0.7997108647195232,0.7197108647195233,0.8789473684210526,0.7989473684210526
0.08,fixed,10,100,95,0.8516291845433361,0.7716291845433362,0.8505263157894737,0.7705263157894737
0.08,fixed,10,100,96,0.8474552564887537,0.7674552564887538,0.8747368421052631,0.7947368421052632
0.08,fixed,10,100,97,0.8529421991383312,0.7729421991383313,0.8778947368421053,0.7978947368421053
0.08,fixed,10,100,98,0.8158784667569967,0.7358784667569968,0.8673684210526316,0.7873684210526316
0.08,fixed,10,100,99,0.8398776919048991,0.7598776919048992,0.8589473684210527,0.7789473684210527
0.08,fixed,10,100,100,0.8448215284567533,0.7648215284567533,0.8863157894736842,0.8063157894736842
0.08,fixed,20,100,1,0.8182631228058723,0.7382631228058724,0.8568421052631578,0.7768421052631579
0.08,fixed,20,100,2,0.8171959950931424,0.7371959950931425,0.8326315789473684,0.7526315789473684
0.08,fixed,20,100,3,0.8478732705106865,0.7678732705106865,0.86,0.78
0.08,fixed,20,100,4,0.8512606161903319,0.7712606161903319,0.848421052631579,0.768421052631579
0.08,fixed,20,100,5,0.8238509149418323,0.7438509149418323,0.8705263157894737,0.7905263157894737
0.08,fixed,20,100,6,0.8384423560420993,0.7584423560420993,0.8421052631578947,0.7621052631578947
0.08,fixed,20,100,7,0.832592146294781,0.752592146294781,0.8421052631578947,0.7621052631578947
0.08,fixed,20,100,8,0.834975595315838,0.754975595315838,0.8536842105263158,0.7736842105263159
0.08,fixed,20,100,9,0.828093949673628,0.7480939496736281,0.8610526315789474,0.7810526315789474
0.08,fixed,20,100,10,0.8001622560528198,0.7201622560528198,0.8421052631578947,0.7621052631578947
0.08,fixed,20,100,11,0.8345906411434831,0.7545906411434832,0.8326315789473684,0.7526315789473684
0.08,fixed,20,100,12,0.8421725085423787,0.7621725085423787,0.8547368421052631,0.7747368421052632
0.08,fixed,20,100,13,0.8207669209734733,0.7407669209734733,0.8568421052631578,0.7768421052631579
0.08,fixed,20,100,14,0.8029450416859752,0.7229450416859753,0.8726315789473684,0.7926315789473685
0.08,fixed,20,100,15,0.8267041701195291,0.7467041701195292,0.8536842105263158,0.7736842105263159
0.08,fixed,20,100,16,0.830704722739022,0.750704722739022,0.8621052631578947,0.7821052631578947
0.08,fixed,20,100,17,0.8289222100971934,0.7489222100971934,0.8442105263157895,0.7642105263157896
0.08,fixed,20,100,18,0.8539213606736886,0.7739213606736887,0.8336842105263158,0.7536842105263158
0.08,fixed,20,100,19,0.8395183354639181,0.7595183354639181,0.8473684210526315,0.7673684210526316
0.08,fixed,20,100,20,0.798160052565081,0.7181600525650811,0.8452631578947368,0.7652631578947369
0.08,fixed,20,100,21,0.8240163459227959,0.744016345922796,0.8578947368421053,0.7778947368421053
0.08,fixed,20,100,22,0.8278823073037698,0.7478823073037698,0.8389473684210527,0.7589473684210527
0.08,fixed,20,100,23,0.8296317048886047,0.7496317048886048,0.848421052631579,0.768421052631579
0.08,fixed,20,100,24,0.8283925811248722,0.7483925811248723,0.8610526315789474,0.7810526315789474
0.08,fixed,20,100,25,0.8261011172795095,0.7461011172795096,0.8642105263157894,0.7842105263157895
0.08,fixed,20,100,26,0.8235606643387159,0.7435606643387159,0.8463157894736842,0.7663157894736843
0.08,fixed,20,100,27,0.8392724819559008,0.7592724819559008,0.8610526315789474,0.7810526315789474
0.08,fixed,20,100,28,0.8175662024845852,0.7375662024845853,0.8494736842105263,0.7694736842105263
0.08,fixed,20,100,29,0.8718165776722445,0.7918165776722446,0.8410526315789474,0.7610526315789474
0.08,fixed,20,100,30,0.8283925811248722,0.7483925811248723,0.8610526315789474,0.7810526315789474
0.08,fixed,20,100,31,0.8512989698413497,0.7712989698413497,0.8536842105263158,0.7736842105263159
0.08,fixed,20,100,32,0.8233057651806438,0.7433057651806438,0.8642105263157894,0.7842105263157895
0.08,fixed,20,100,33,0.8146333542586519,0.734633354258652,0.8515789473684211,0.7715789473684211
0.08,fixed,20,100,34,0.8424150629015963,0.7624150629015963,0.8494736842105263,0.7694736842105263
0.08,fixed,20,100,35,0.8220369843456872,0.7420369843456872,0.8294736842105264,0.7494736842105264
0.08,fixed,20,100,36,0.8308415235195254,0.7508415235195255,0.8631578947368421,0.7831578947368422
0.08,fixed,20,100,37,0.8497625327216924,0.7697625327216925,0.8568421052631578,0.7768421052631579
0.08,fixed,20,100,38,0.8175485916160732,0.7375485916160732,0.84,0.76
0.08,fixed,20,100,39,0.8219288863280726,0.7419288863280726,0.8473684210526315,0.7673684210526316
0.08,fixed,20,100,40,0.7923455011844511,0.7123455011844512,0.8463157894736842,0.7663157894736843
0.08,fixed,20,100,41,0.8199204113113729,0.739920411311373,0.8494736842105263,0.7694736842105263
0.08,fixed,20,100,42,0.8632653716914583,0.7832653716914584,0.8389473684210527,0.7589473684210527
0.08,fixed,20,100,43,0.8230577769818838,0.7430577769818838,0.8357894736842105,0.7557894736842106
0.08,fixed,20,100,44,0.8193623453525596,0.7393623453525596,0.8526315789473684,0.7726315789473684
0.08,fixed,20,100,45,0.8320881914397695,0.7520881914397696,0.8526315789473684,0.7726315789473684
0.08,fixed,20,100,46,0.841702950225174,0.7617029502251741,0.8368421052631579,0.756842105263158
0.08,fixed,20,100,47,0.818062227734188,0.7380622277341881,0.8557894736842105,0.7757894736842106
0.08,fixed,20,100,48,0.8526445394411067,0.7726445394411068,0.8463157894736842,0.7663157894736843
0.08,fixed,20,100,49,0.8009587791563124,0.7209587791563125,0.8421052631578947,0.7621052631578947
0.08,fixed,20,100,50,0.8343565261970595,0.7543565261970595,0.8578947368421053,0.7778947368421053
0.08,fixed,20,100,51,0.8056457796670825,0.7256457796670825,0.8568421052631578,0.7768421052631579
0.08,fixed,20,100,52,0.8103975235335952,0.7303975235335952,0.8736842105263158,0.7936842105263159
0.08,fixed,20,100,53,0.8266207037999541,0.7466207037999542,0.8442105263157895,0.7642105263157896
0.08,fixed,20,100,54,0.8539213606736886,0.7739213606736887,0.8336842105263158,0.7536842105263158
0.08,fixed,20,100,55,0.8509298827972338,0.7709298827972338,0.8578947368421053,0.7778947368421053
0.08,fixed,20,100,56,0.8265940325395209,0.746594032539521,0.86,0.78
0.08,fixed,20,100,57,0.8476597050506945,0.7676597050506946,0.8442105263157895,0.7642105263157896
0.08,fixed,20,100,58,0.8473983552163095,0.7673983552163095,0.84,0.76
0.08,fixed,20,100,59,0.8506199051494446,0.7706199051494447,0.8663157894736843,0.7863157894736843
0.08,fixed,20,100,60,0.8600313690636116,0.7800313690636116,0.8631578947368421,0.7831578947368422
0.08,fixed,20,100,61,0.8598647684496259,0.7798647684496259,0.8589473684210527,0.7789473684210527
0.08,fixed,20,100,62,0.8189224393581376,0.7389224393581376,0.8505263157894737,0.7705263157894737
0.08,fixed,20,100,63,0.8508930107154846,0.7708930107154847,0.868421052631579,0.788421052631579
0.08,fixed,20,100,64,0.8080402975092766,0.7280402975092767,0.8494736842105263,0.7694736842105263
0.08,fixed,20,100,65,0.8309159308385287,0.7509159308385287,0.8568421052631578,0.7768421052631579
0.08,fixed,20,100,66,0.8251966287496247,0.7451966287496248,0.8505263157894737,0.7705263157894737
0.08,fixed,20,100,67,0.8279456831509485,0.7479456831509486,0.8494736842105263,0.7694736842105263
0.08,fixed,20,100,68,0.8400122021295269,0.7600122021295269,0.8505263157894737,0.7705263157894737
0.08,fixed,20,100,69,0.8358525976378894,0.7558525976378895,0.8526315789473684,0.7726315789473684
0.08,fixed,20,100,70,0.8353595984774148,0.7553595984774149,0.8473684210526315,0.7673684210526316
0.08,fixed,20,100,71,0.8479494971036062,0.7679494971036063,0.8463157894736842,0.7663157894736843
0.08,fixed,20,100,72,0.8207245254319673,0.7407245254319673,0.8515789473684211,0.7715789473684211
0.08,fixed,20,100,73,0.8289222100971934,0.7489222100971934,0.8442105263157895,0.7642105263157896
0.08,fixed,20,100,74,0.8352260598324428,0.7552260598324428,0.8778947368421053,0.7978947368421053
0.08,fixed,20,100,75,0.832171755565829,0.752171755565829,0.8231578947368421,0.7431578947368421
0.08,fixed,20,100,76,0.8416137570766585,0.7616137570766586,0.8421052631578947,0.7621052631578947
0.08,fixed,20,100,77,0.8342521300995944,0.7542521300995945,0.8557894736842105,0.7757894736842106
0.08,fixed,20,100,78,0.8355697352170322,0.7555697352170322,0.8578947368421053,0.7778947368421053
0.08,fixed,20,100,79,0.7817805604025994,0.7017805604025994,0.8736842105263158,0.7936842105263159
0.08,fixed,20,100,80,0.8141370016713837,0.7341370016713837,0.8442105263157895,0.7642105263157896
0.08,fixed,20,100,81,0.8509640577266555,0.7709640577266555,0.8505263157894737,0.7705263157894737
0.08,fixed,20,100,82,0.7898732847601757,0.7098732847601757,0.8621052631578947,0.7821052631578947
0.08,fixed,20,100,83,0.8437131964896079,0.7637131964896079,0.8557894736842105,0.7757894736842106
0.08,fixed,20,100,84,0.8429925324483866,0.7629925324483866,0.8442105263157895,0.7642105263157896
0.08,fixed,20,100,85,0.8126380740582844,0.7326380740582844,0.8515789473684211,0.7715789473684211
0.08,fixed,20,100,86,0.8600313690636116,0.7800313690636116,0.8631578947368421,0.7831578947368422
0.08,fixed,20,100,87,0.8141335186740689,0.734133518674069,0.86,0.78
0.08,fixed,20,100,88,0.8310269383646837,0.7510269383646837,0.8505263157894737,0.7705263157894737
0.08,fixed,20,100,89,0.8240163459227959,0.744016345922796,0.8578947368421053,0.7778947368421053
0.08,fixed,20,100,90,0.8121263020985267,0.7321263020985267,0.8536842105263158,0.7736842105263159
0.08,fixed,20,100,91,0.8333750382375239,0.7533750382375239,0.8557894736842105,0.7757894736842106
0.08,fixed,20,100,92,0.8488941817419688,0.7688941817419689,0.8494736842105263,0.7694736842105263
0.08,fixed,20,100,93,0.7965441436537537,0.7165441436537537,0.8536842105263158,0.7736842105263159
0.08,fixed,20,100,94,0.8228037643586612,0.7428037643586612,0.8494736842105263,0.7694736842105263
0.08,fixed,20,100,95,0.8053330642835805,0.7253330642835806,0.8568421052631578,0.7768421052631579
0.08,fixed,20,100,96,0.8063994008281645,0.7263994008281646,0.8778947368421053,0.7978947368421053
0.08,fixed,20,100,97,0.8027011034084364,0.7227011034084364,0.8536842105263158,0.7736842105263159
0.08,fixed,20,100,98,0.8314452723053586,0.7514452723053586,0.8578947368421053,0.7778947368421053
0.08,fixed,20,100,99,0.8482045781438814,0.7682045781438814,0.8505263157894737,0.7705263157894737
0.08,fixed,20,100,100,0.7888225677743546,0.7088225677743546,0.8452631578947368,0.7652631578947369
0.08,fixed,30,100,1,0.8254179275649178,0.7454179275649179,0.8242105263157895,0.7442105263157895
0.08,fixed,30,100,2,0.8289016190085073,0.7489016190085074,0.8231578947368421,0.7431578947368421
0.08,fixed,30,100,3,0.8132508797792063,0.7332508797792063,0.8252631578947368,0.7452631578947368
0.08,fixed,30,100,4,0.813053088971907,0.733053088971907,0.84,0.76
0.08,fixed,30,100,5,0.8099796212925128,0.7299796212925128,0.8526315789473684,0.7726315789473684
0.08,fixed,30,100,6,0.8097862120856093,0.7297862120856093,0.8221052631578948,0.7421052631578948
0.08,fixed,30,100,7,0.8136918813697879,0.7336918813697879,0.8347368421052631,0.7547368421052632
0.08,fixed,30,100,8,0.8621967755946056,0.7821967755946057,0.8473684210526315,0.7673684210526316
0.08,fixed,30,100,9,0.8222773112297509,0.7422773112297509,0.8389473684210527,0.7589473684210527
0.08,fixed,30,100,10,0.8089808883149892,0.7289808883149892,0.8315789473684211,0.7515789473684211
0.08,fixed,30,100,11,0.8358386199325726,0.7558386199325726,0.8189473684210526,0.7389473684210527
0.08,fixed,30,100,12,0.7729287241740768,0.6929287241740768,0.8315789473684211,0.7515789473684211
0.08,fixed,30,100,13,0.8296908130610935,0.7496908130610935,0.8368421052631579,0.756842105263158
0.08,fixed,30,100,14,0.8231558097557724,0.7431558097557724,0.8115789473684211,0.7315789473684211
0.08,fixed,30,100,15,0.8132530769358377,0.7332530769358377,0.8336842105263158,0.7536842105263158
0.08,fixed,30,100,16,0.8274975832333138,0.7474975832333138,0.8168421052631579,0.736842105263158
0.08,fixed,30,100,17,0.8290670951636018,0.7490670951636018,0.8294736842105264,0.7494736842105264
0.08,fixed,30,100,18,0.827010233305677,0.7470102333056771,0.8336842105263158,0.7536842105263158
0.08,fixed,30,100,19,0.8262633330782075,0.7462633330782076,0.8273684210526315,0.7473684210526316
0.08,fixed,30,100,20,0.832640014707881,0.752640014707881,0.8136842105263158,0.7336842105263158
0.08,fixed,30,100,21,0.8509444612829662,0.7709444612829662,0.8305263157894737,0.7505263157894737
0.08,fixed,30,100,22,0.8287498951243142,0.7487498951243142,0.828421052631579,0.748421052631579
0.08,fixed,30,100,23,0.8406909802495456,0.7606909802495456,0.8136842105263158,0.7336842105263158
0.08,fixed,30,100,24,0.8151718753474418,0.7351718753474419,0.84,0.76
0.08,fixed,30,100,25,0.7923248643041934,0.7123248643041934,0.8294736842105264,0.7494736842105264
0.08,fixed,30,100,26,0.8411409178483146,0.7611409178483146,0.82,0.74
0.08,fixed,30,100,27,0.8282005039557148,0.7482005039557148,0.8126315789473684,0.7326315789473684
0.08,fixed,30,100,28,0.7749316220206236,0.6949316220206236,0.8242105263157895,0.7442105263157895
0.08,fixed,30,100,29,0.8392079794449352,0.7592079794449352,0.8336842105263158,0.7536842105263158
0.08,fixed,30,100,30,0.8151718753474418,0.7351718753474419,0.84,0.76
0.08,fixed,30,100,31,0.8320622544282301,0.7520622544282302,0.8389473684210527,0.7589473684210527
0.08,fixed,30,100,32,0.7996554653895239,0.719655465389524,0.8347368421052631,0.7547368421052632
0.08,fixed,30,100,33,0.8145974323328942,0.7345974323328942,0.8347368421052631,0.7547368421052632
0.08,fixed,30,100,34,0.8073422170588023,0.7273422170588023,0.8357894736842105,0.7557894736842106
0.08,fixed,30,100,35,0.8310331239296244,0.7510331239296244,0.8168421052631579,0.736842105263158
0.08,fixed,30,100,36,0.8469495142330057,0.7669495142330057,0.8210526315789474,0.7410526315789474
0.08,fixed,30,100,37,0.8213438525820573,0.7413438525820574,0.8336842105263158,0.7536842105263158
0.08,fixed,30,100,38,0.8314919523772445,0.7514919523772445,0.8347368421052631,0.7547368421052632
0.08,fixed,30,100,39,0.816859983810416,0.7368599838104161,0.8221052631578948,0.7421052631578948
0.08,fixed,30,100,40,0.8286673786299028,0.7486673786299028,0.8378947368421052,0.7578947368421053
0.08,fixed,30,100,41,0.8304283472098588,0.7504283472098588,0.8326315789473684,0.7526315789473684
0.08,fixed,30,100,42,0.8488468840297549,0.768846884029755,0.8326315789473684,0.7526315789473684
0.08,fixed,30,100,43,0.8003539810350435,0.7203539810350436,0.8242105263157895,0.7442105263157895
0.08,fixed,30,100,44,0.8379120011553638,0.7579120011553638,0.8210526315789474,0.7410526315789474
0.08,fixed,30,100,45,0.8231103794312367,0.7431103794312367,0.8042105263157895,0.7242105263157895
0.08,fixed,30,100,46,0.7884438808933713,0.7084438808933713,0.8231578947368421,0.7431578947368421
0.08,fixed,30,100,47,0.8359543748836271,0.7559543748836272,0.8336842105263158,0.7536842105263158
0.08,fixed,30,100,48,0.7953789864348063,0.7153789864348064,0.8157894736842105,0.7357894736842105
0.08,fixed,30,100,49,0.8077932514186367,0.7277932514186367,0.8315789473684211,0.7515789473684211
0.08,fixed,30,100,50,0.7824749448272263,0.7024749448272264,0.828421052631579,0.748421052631579
0.08,fixed,30,100,51,0.8152749416596513,0.7352749416596513,0.8368421052631579,0.756842105263158
0.08,fixed,30,100,52,0.8255925469404306,0.7455925469404306,0.8389473684210527,0.7589473684210527
0.08,fixed,30,100,53,0.8223223494786198,0.7423223494786199,0.8231578947368421,0.7431578947368421
0.08,fixed,30,100,54,0.827010233305677,0.7470102333056771,0.8336842105263158,0.7536842105263158
0.08,fixed,30,100,55,0.8132587935001434,0.7332587935001434,0.8326315789473684,0.7526315789473684
0.08,fixed,30,100,56,0.8176032825366193,0.7376032825366193,0.84,0.76
0.08,fixed,30,100,57,0.7683202373813662,0.6883202373813663,0.8252631578947368,0.7452631578947368
0.08,fixed,30,100,58,0.8265687831345582,0.7465687831345582,0.8157894736842105,0.7357894736842105
0.08,fixed,30,100,59,0.809143481942779,0.729143481942779,0.8242105263157895,0.7442105263157895
0.08,fixed,30,100,60,0.8288833675223339,0.748883367522334,0.8431578947368421,0.7631578947368421
0.08,fixed,30,100,61,0.8433723721499143,0.7633723721499144,0.8305263157894737,0.7505263157894737
0.08,fixed,30,100,62,0.869641607020456,0.789641607020456,0.8252631578947368,0.7452631578947368
0.08,fixed,30,100,63,0.8260101907881182,0.7460101907881183,0.8336842105263158,0.7536842105263158
0.08,fixed,30,100,64,0.818147279639349,0.738147279639349,0.8052631578947368,0.7252631578947368
0.08,fixed,30,100,65,0.8594522634965268,0.7794522634965269,0.8378947368421052,0.7578947368421053
0.08,fixed,30,100,66,0.8045888162147535,0.7245888162147536,0.828421052631579,0.748421052631579
0.08,fixed,30,100,67,0.8661156622632173,0.7861156622632174,0.8178947368421052,0.7378947368421053
0.08,fixed,30,100,68,0.8312111948887551,0.7512111948887551,0.8410526315789474,0.7610526315789474
0.08,fixed,30,100,69,0.8391594701400449,0.7591594701400449,0.8336842105263158,0.7536842105263158
0.08,fixed,30,100,70,0.8265676754844129,0.7465676754844129,0.8263157894736842,0.7463157894736843
0.08,fixed,30,100,71,0.8038160437420625,0.7238160437420625,0.8378947368421052,0.7578947368421053
0.08,fixed,30,100,72,0.8033453500852392,0.7233453500852393,0.8357894736842105,0.7557894736842106
0.08,fixed,30,100,73,0.8290670951636018,0.7490670951636018,0.8294736842105264,0.7494736842105264
0.08,fixed,30,100,74,0.8464427657802173,0.7664427657802173,0.8368421052631579,0.756842105263158
0.08,fixed,30,100,75,0.8260725808944954,0.7460725808944955,0.8126315789473684,0.7326315789473684
0.08,fixed,30,100,76,0.8300904628353915,0.7500904628353915,0.8136842105263158,0.7336842105263158
0.08,fixed,30,100,77,0.8525439587129561,0.7725439587129561,0.828421052631579,0.748421052631579
0.08,fixed,30,100,78,0.8016667892459595,0.7216667892459595,0.8431578947368421,0.7631578947368421
0.08,fixed,30,100,79,0.8060250162083364,0.7260250162083365,0.8431578947368421,0.7631578947368421
0.08,fixed,30,100,80,0.8725105063270977,0.7925105063270977,0.8357894736842105,0.7557894736842106
0.08,fixed,30,100,81,0.8435983490352563,0.7635983490352564,0.8252631578947368,0.7452631578947368
0.08,fixed,30,100,82,0.8077712909475628,0.7277712909475629,0.8294736842105264,0.7494736842105264
