comm_cost,cost_mode,n_clients,max_iter,trial,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.1,fixed,10,100,1,0.9197152517176634,0.8197152517176635,0.9196141479099679,0.8196141479099679
0.1,fixed,10,100,2,0.9306104812054653,0.8306104812054653,0.9212218649517685,0.8212218649517685
0.1,fixed,10,100,3,0.8953957497695231,0.7953957497695231,0.8890675241157556,0.7890675241157556
0.1,fixed,10,100,4,0.9432075085718574,0.8432075085718574,0.9453376205787781,0.8453376205787781
0.1,fixed,10,100,5,0.9107852130222365,0.8107852130222365,0.909967845659164,0.809967845659164
0.1,fixed,10,100,6,0.9308304243661962,0.8308304243661963,0.927652733118971,0.827652733118971
0.1,fixed,10,100,7,0.9138036303440243,0.8138036303440244,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,8,0.9387089544908357,0.8387089544908357,0.9260450160771704,0.8260450160771704
0.1,fixed,10,100,9,0.9248589906375264,0.8248589906375264,0.9260450160771704,0.8260450160771704
0.1,fixed,10,100,10,0.930465678253158,0.830465678253158,0.932475884244373,0.832475884244373
0.1,fixed,10,100,11,0.9258399612083364,0.8258399612083365,0.9212218649517685,0.8212218649517685
0.1,fixed,10,100,12,0.9220811326790355,0.8220811326790355,0.9212218649517685,0.8212218649517685
0.1,fixed,10,100,13,0.9327620055929944,0.8327620055929944,0.9340836012861736,0.8340836012861736
0.1,fixed,10,100,14,0.9301817060143139,0.830181706014314,0.9244372990353698,0.8244372990353698
0.1,fixed,10,100,15,0.9255875521092563,0.8255875521092563,0.9244372990353698,0.8244372990353698
0.1,fixed,10,100,16,0.925665134243921,0.8256651342439211,0.9308681672025724,0.8308681672025724
0.1,fixed,10,100,17,0.9090362157771983,0.8090362157771983,0.9083601286173634,0.8083601286173634
0.1,fixed,10,100,18,0.9539094114683655,0.8539094114683655,0.9405144694533762,0.8405144694533763
0.1,fixed,10,100,19,0.9208578656990052,0.8208578656990052,0.9244372990353698,0.8244372990353698
0.1,fixed,10,100,20,0.9363859193361,0.8363859193361001,0.9340836012861736,0.8340836012861736
0.1,fixed,10,100,21,0.9029173885397034,0.8029173885397034,0.8922829581993569,0.7922829581993569
0.1,fixed,10,100,22,0.9231228695993566,0.8231228695993567,0.9244372990353698,0.8244372990353698
0.1,fixed,10,100,23,0.9282148382959808,0.8282148382959809,0.9083601286173634,0.8083601286173634
0.1,fixed,10,100,24,0.9457349452800905,0.8457349452800905,0.9292604501607717,0.8292604501607718
0.1,fixed,10,100,25,0.9471017713008794,0.8471017713008794,0.9517684887459807,0.8517684887459808
0.1,fixed,10,100,26,0.9156337433886673,0.8156337433886673,0.9180064308681672,0.8180064308681673
0.1,fixed,10,100,27,0.9354039515095005,0.8354039515095005,0.9372990353697749,0.8372990353697749
0.1,fixed,10,100,28,0.9203308128527263,0.8203308128527264,0.9212218649517685,0.8212218649517685
0.1,fixed,10,100,29,0.9337748677177866,0.8337748677177866,0.9163987138263665,0.8163987138263665
0.1,fixed,10,100,30,0.906590241033597,0.806590241033597,0.9035369774919614,0.8035369774919614
0.1,fixed,10,100,31,0.9327297798502504,0.8327297798502504,0.9308681672025724,0.8308681672025724
0.1,fixed,10,100,32,0.9382144018900267,0.8382144018900267,0.9212218649517685,0.8212218649517685
0.1,fixed,10,100,33,0.921008760823344,0.8210087608233441,0.9180064308681672,0.8180064308681673
0.1,fixed,10,100,34,0.9341715144430158,0.8341715144430158,0.9163987138263665,0.8163987138263665
0.1,fixed,10,100,35,0.9546733523600361,0.8546733523600362,0.9228295819935691,0.8228295819935691
0.1,fixed,10,100,36,0.9404793287880104,0.8404793287880105,0.9421221864951769,0.8421221864951769
0.1,fixed,10,100,37,0.9333726535421552,0.8333726535421552,0.9228295819935691,0.8228295819935691
0.1,fixed,10,100,38,0.9459019543878868,0.8459019543878868,0.9437299035369775,0.8437299035369775
0.1,fixed,10,100,39,0.9177580246636838,0.8177580246636839,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,40,0.9327522112411467,0.8327522112411467,0.932475884244373,0.832475884244373
0.1,fixed,10,100,41,0.9190230760393541,0.8190230760393541,0.9228295819935691,0.8228295819935691
0.1,fixed,10,100,42,0.9275249778571322,0.8275249778571322,0.9292604501607717,0.8292604501607718
0.1,fixed,10,100,43,0.9413287210997386,0.8413287210997387,0.9292604501607717,0.8292604501607718
0.1,fixed,10,100,44,0.9160759076545854,0.8160759076545854,0.9196141479099679,0.8196141479099679
0.1,fixed,10,100,45,0.9277081776310072,0.8277081776310072,0.9292604501607717,0.8292604501607718
0.1,fixed,10,100,46,0.907090649696759,0.807090649696759,0.9067524115755627,0.8067524115755628
0.1,fixed,10,100,47,0.9403661176556128,0.8403661176556129,0.927652733118971,0.827652733118971
0.1,fixed,10,100,48,0.9223648324680278,0.8223648324680278,0.9244372990353698,0.8244372990353698
0.1,fixed,10,100,49,0.9258650442705024,0.8258650442705024,0.9244372990353698,0.8244372990353698
0.1,fixed,10,100,50,0.9252572242603522,0.8252572242603522,0.9147909967845659,0.8147909967845659
0.1,fixed,10,100,51,0.9379443403137133,0.8379443403137133,0.9356913183279743,0.8356913183279743
0.1,fixed,10,100,52,0.9364379919600982,0.8364379919600983,0.9372990353697749,0.8372990353697749
0.1,fixed,10,100,53,0.9333280441406875,0.8333280441406875,0.9308681672025724,0.8308681672025724
0.1,fixed,10,100,54,0.9096057608873123,0.8096057608873123,0.905144694533762,0.805144694533762
0.1,fixed,10,100,55,0.9336163615259669,0.833616361525967,0.9308681672025724,0.8308681672025724
0.1,fixed,10,100,56,0.9216179529481324,0.8216179529481324,0.9147909967845659,0.8147909967845659
0.1,fixed,10,100,57,0.9415828057943211,0.8415828057943211,0.9405144694533762,0.8405144694533763
0.1,fixed,10,100,58,0.9272841001713192,0.8272841001713193,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,59,0.9143867379167944,0.8143867379167944,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,60,0.9216830642393343,0.8216830642393343,0.9228295819935691,0.8228295819935691
0.1,fixed,10,100,61,0.9176682522518133,0.8176682522518133,0.9196141479099679,0.8196141479099679
0.1,fixed,10,100,62,0.9234799807846432,0.8234799807846432,0.9212218649517685,0.8212218649517685
0.1,fixed,10,100,63,0.9088506345322725,0.8088506345322726,0.9083601286173634,0.8083601286173634
0.1,fixed,10,100,64,0.9274596269848479,0.8274596269848479,0.9308681672025724,0.8308681672025724
0.1,fixed,10,100,65,0.918078430838814,0.818078430838814,0.9147909967845659,0.8147909967845659
0.1,fixed,10,100,66,0.9294197351526211,0.8294197351526211,0.927652733118971,0.827652733118971
0.1,fixed,10,100,67,0.9264051164372029,0.8264051164372029,0.9292604501607717,0.8292604501607718
0.1,fixed,10,100,68,0.9212146044392829,0.821214604439283,0.9212218649517685,0.8212218649517685
