comm_cost,cost_mode,n_clients,max_depth,trial,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.1,fixed,10,100,34,0.8467660612785661,0.7467660612785662,0.8540386977886978,0.7540386977886978
0.1,fixed,10,100,35,0.852000487020364,0.752000487020364,0.8530405405405406,0.7530405405405406
0.1,fixed,10,100,36,0.8470116204459033,0.7470116204459033,0.8533476658476659,0.7533476658476659
0.1,fixed,10,100,37,0.8370715504187355,0.7370715504187355,0.8566492628992629,0.7566492628992629
0.1,fixed,10,100,38,0.8496341731957686,0.7496341731957686,0.855267199017199,0.7552671990171991
0.1,fixed,10,100,39,0.8402877488235296,0.7402877488235297,0.8541154791154791,0.7541154791154792
0.1,fixed,10,100,40,0.8455165049179082,0.7455165049179082,0.8568028255528255,0.7568028255528255
0.1,fixed,10,100,41,0.853285276032961,0.753285276032961,0.8539619164619164,0.7539619164619165
0.1,fixed,10,100,42,0.8454083024168304,0.7454083024168304,0.8537315724815725,0.7537315724815725
0.1,fixed,10,100,43,0.8454353198999345,0.7454353198999345,0.8533476658476659,0.7533476658476659
0.1,fixed,10,100,44,0.8465457811392757,0.7465457811392757,0.8523495085995086,0.7523495085995087
0.1,fixed,10,100,45,0.8460268387039113,0.7460268387039113,0.8518120393120393,0.7518120393120393
0.1,fixed,10,100,46,0.8481387935174965,0.7481387935174966,0.851044226044226,0.751044226044226
0.1,fixed,10,100,47,0.8412366040355495,0.7412366040355495,0.8525798525798526,0.7525798525798526
0.1,fixed,10,100,48,0.8499875020398222,0.7499875020398222,0.8547297297297297,0.7547297297297297
0.1,fixed,10,100,49,0.8426703700372463,0.7426703700372463,0.8551136363636364,0.7551136363636364
0.1,fixed,10,100,50,0.8453727567007525,0.7453727567007525,0.8546529484029484,0.7546529484029484
0.1,fixed,10,100,51,0.84651631335717,0.7465163133571701,0.8573402948402948,0.7573402948402949
0.1,fixed,10,100,52,0.8523639466927228,0.7523639466927228,0.8540386977886978,0.7540386977886978
0.1,fixed,10,100,53,0.8473471125542986,0.7473471125542986,0.855958230958231,0.755958230958231
0.1,fixed,10,100,54,0.8416582482964046,0.7416582482964046,0.8544993857493858,0.7544993857493858
0.1,fixed,10,100,55,0.8504469101950756,0.7504469101950756,0.8549600737100738,0.7549600737100738
0.1,fixed,10,100,56,0.8480740461144683,0.7480740461144684,0.8560350122850123,0.7560350122850124
0.1,fixed,10,100,57,0.8445331006799753,0.7445331006799754,0.8546529484029484,0.7546529484029484
0.1,fixed,10,100,58,0.8428769593519242,0.7428769593519242,0.8554207616707616,0.7554207616707617
0.1,fixed,10,100,59,0.8437387680510683,0.7437387680510683,0.855497542997543,0.755497542997543
0.1,fixed,10,100,60,0.844790254818196,0.744790254818196,0.8501996314496314,0.7501996314496314
0.1,fixed,10,100,61,0.8478356367326589,0.747835636732659,0.8547297297297297,0.7547297297297297
0.1,fixed,10,100,62,0.8400843552800435,0.7400843552800436,0.8537315724815725,0.7537315724815725
0.1,fixed,10,100,63,0.84707108017421,0.74707108017421,0.8544993857493858,0.7544993857493858
0.1,fixed,10,100,64,0.8428793431674703,0.7428793431674703,0.8546529484029484,0.7546529484029484
0.1,fixed,10,100,65,0.8552156287060299,0.7552156287060299,0.8569563882063882,0.7569563882063882
0.1,fixed,10,100,66,0.8472962583113273,0.7472962583113273,0.8561117936117936,0.7561117936117936
0.1,fixed,10,100,67,0.8445695013987085,0.7445695013987085,0.8535012285012284,0.7535012285012285
0.1,fixed,10,100,68,0.8483474674671163,0.7483474674671163,0.8551136363636364,0.7551136363636364
0.1,fixed,10,100,69,0.8461317969150552,0.7461317969150553,0.8563421375921376,0.7563421375921376
0.1,fixed,10,100,70,0.8417875484707935,0.7417875484707935,0.8551136363636364,0.7551136363636364
0.1,fixed,10,100,71,0.8510159663033505,0.7510159663033505,0.8532708845208845,0.7532708845208845
0.1,fixed,10,100,72,0.8412000211171784,0.7412000211171784,0.8571099508599509,0.7571099508599509
0.1,fixed,10,100,73,0.8439428857296795,0.7439428857296795,0.8488943488943489,0.7488943488943489
0.1,fixed,10,100,74,0.8440563638315967,0.7440563638315967,0.8555743243243243,0.7555743243243244
0.1,fixed,10,100,75,0.8511067606086609,0.7511067606086609,0.855036855036855,0.755036855036855
0.1,fixed,10,100,76,0.8456368359441933,0.7456368359441933,0.855497542997543,0.755497542997543
0.1,fixed,10,100,77,0.8407994751839891,0.7407994751839891,0.8532708845208845,0.7532708845208845
0.1,fixed,10,100,78,0.849392252930817,0.749392252930817,0.8523495085995086,0.7523495085995087
0.1,fixed,10,100,79,0.8499808671056177,0.7499808671056177,0.8548832923832924,0.7548832923832924
0.1,fixed,10,100,80,0.8446263830391469,0.744626383039147,0.8537315724815725,0.7537315724815725
0.1,fixed,10,100,81,0.8471059478776115,0.7471059478776115,0.8549600737100738,0.7549600737100738
0.1,fixed,10,100,82,0.8438048699613416,0.7438048699613417,0.856418918918919,0.756418918918919
0.1,fixed,10,100,83,0.8486328529782835,0.7486328529782835,0.8555743243243243,0.7555743243243244
0.1,fixed,10,100,84,0.8420852735529294,0.7420852735529294,0.8518888206388207,0.7518888206388207
0.1,fixed,10,100,85,0.8436062526641094,0.7436062526641094,0.8565724815724816,0.7565724815724816
0.1,fixed,10,100,86,0.844790254818196,0.744790254818196,0.8501996314496314,0.7501996314496314
0.1,fixed,10,100,87,0.8495711265583525,0.7495711265583526,0.8529637592137592,0.7529637592137592
0.1,fixed,10,100,88,0.8496745106228649,0.7496745106228649,0.8555743243243243,0.7555743243243244
0.1,fixed,10,100,89,0.8476267446663984,0.7476267446663984,0.8567260442260443,0.7567260442260443
0.1,fixed,10,100,90,0.8455177411947915,0.7455177411947915,0.8528869778869779,0.7528869778869779
0.1,fixed,10,100,91,0.8441916353334069,0.7441916353334069,0.855958230958231,0.755958230958231
0.1,fixed,10,100,92,0.8473876448400264,0.7473876448400264,0.8563421375921376,0.7563421375921376
0.1,fixed,10,100,93,0.8443148807733147,0.7443148807733148,0.8553439803439803,0.7553439803439803
0.1,fixed,10,100,94,0.8541079211049736,0.7541079211049736,0.8518120393120393,0.7518120393120393
0.1,fixed,10,100,95,0.8436873839278111,0.7436873839278111,0.8533476658476659,0.7533476658476659
0.1,fixed,10,100,96,0.8487015133060786,0.7487015133060786,0.8546529484029484,0.7546529484029484
0.1,fixed,10,100,97,0.8488901161764846,0.7488901161764846,0.8558046683046683,0.7558046683046683
0.1,fixed,10,100,98,0.8505320310237667,0.7505320310237668,0.8565724815724816,0.7565724815724816
0.1,fixed,10,100,99,0.8456454070625965,0.7456454070625965,0.8521959459459459,0.752195945945946
0.1,fixed,10,100,100,0.8421380024349195,0.7421380024349196,0.8560350122850123,0.7560350122850124
0.1,fixed,20,100,1,0.8428600176391765,0.7428600176391765,0.859259828009828,0.759259828009828
0.1,fixed,20,100,2,0.8498220214718961,0.7498220214718961,0.858338452088452,0.7583384520884521
0.1,fixed,20,100,3,0.8493587683871745,0.7493587683871745,0.8603347665847666,0.7603347665847666
0.1,fixed,20,100,4,0.8482110331037748,0.7482110331037748,0.8568028255528255,0.7568028255528255
0.1,fixed,20,100,5,0.8483214933617307,0.7483214933617307,0.8566492628992629,0.7566492628992629
0.1,fixed,20,100,6,0.8492513073719279,0.7492513073719279,0.8587223587223587,0.7587223587223587
0.1,fixed,20,100,7,0.8460619895119639,0.7460619895119639,0.8594133906633906,0.7594133906633906
0.1,fixed,20,100,8,0.8438475021668702,0.7438475021668702,0.8594133906633906,0.7594133906633906
0.1,fixed,20,100,9,0.8418686917201172,0.7418686917201173,0.8531941031941032,0.7531941031941032
0.1,fixed,20,100,10,0.8493854033645514,0.7493854033645514,0.8566492628992629,0.7566492628992629
0.1,fixed,20,100,11,0.8509758611125983,0.7509758611125983,0.8585687960687961,0.7585687960687961
0.1,fixed,20,100,12,0.8475339668193996,0.7475339668193997,0.8586455773955773,0.7586455773955774
0.1,fixed,20,100,13,0.8495708118718788,0.7495708118718788,0.8611025798525799,0.7611025798525799
0.1,fixed,20,100,14,0.8532568098837017,0.7532568098837017,0.8578009828009828,0.7578009828009828
0.1,fixed,20,100,15,0.8521744536653044,0.7521744536653044,0.8580313267813268,0.7580313267813268
0.1,fixed,20,100,16,0.8545212511860505,0.7545212511860505,0.8595669533169533,0.7595669533169533
0.1,fixed,20,100,17,0.8439354022724171,0.7439354022724172,0.859029484029484,0.759029484029484
0.1,fixed,20,100,18,0.842056715694818,0.742056715694818,0.8551904176904177,0.7551904176904177
0.1,fixed,20,100,19,0.8494890797551478,0.7494890797551478,0.8596437346437347,0.7596437346437347
0.1,fixed,20,100,20,0.8502886492702286,0.7502886492702286,0.8566492628992629,0.7566492628992629
0.1,fixed,20,100,21,0.8495320534680042,0.7495320534680042,0.8544226044226044,0.7544226044226044
0.1,fixed,20,100,22,0.8483136651478612,0.7483136651478612,0.8628685503685504,0.7628685503685504
0.1,fixed,20,100,23,0.8520351983107084,0.7520351983107084,0.8603347665847666,0.7603347665847666
0.1,fixed,20,100,24,0.8479182799501642,0.7479182799501642,0.8588759213759214,0.7588759213759214
0.1,fixed,20,100,25,0.8431805136911312,0.7431805136911313,0.8593366093366094,0.7593366093366094
0.1,fixed,20,100,26,0.8433603251001244,0.7433603251001244,0.8553439803439803,0.7553439803439803
0.1,fixed,20,100,27,0.8407555336506063,0.7407555336506063,0.8577242014742015,0.7577242014742015
0.1,fixed,20,100,28,0.8482256390324755,0.7482256390324755,0.8617168304668305,0.7617168304668305
0.1,fixed,20,100,29,0.8487049445902,0.7487049445902,0.8582616707616708,0.7582616707616708
0.1,fixed,20,100,30,0.8479182799501642,0.7479182799501642,0.8588759213759214,0.7588759213759214
0.1,fixed,20,100,31,0.8483458108658591,0.7483458108658592,0.860411547911548,0.760411547911548
0.1,fixed,20,100,32,0.8507997219901559,0.7507997219901559,0.8593366093366094,0.7593366093366094
0.1,fixed,20,100,33,0.8466544000639551,0.7466544000639551,0.8617168304668305,0.7617168304668305
0.1,fixed,20,100,34,0.8520673436632549,0.7520673436632549,0.8574938574938575,0.7574938574938576
0.1,fixed,20,100,35,0.8490842812792402,0.7490842812792402,0.8575706388206388,0.7575706388206388
0.1,fixed,20,100,36,0.8421725343157878,0.7421725343157878,0.8584920147420148,0.7584920147420148
0.1,fixed,20,100,37,0.8495630867211763,0.7495630867211763,0.856418918918919,0.756418918918919
0.1,fixed,20,100,38,0.8511573600844172,0.7511573600844172,0.8593366093366094,0.7593366093366094
0.1,fixed,20,100,39,0.8481620941815511,0.7481620941815511,0.8579545454545454,0.7579545454545454
0.1,fixed,20,100,40,0.8483896647278631,0.7483896647278632,0.8560350122850123,0.7560350122850124
0.1,fixed,20,100,41,0.8431255697001482,0.7431255697001482,0.8577242014742015,0.7577242014742015
0.1,fixed,20,100,42,0.8468920432949038,0.7468920432949038,0.8584920147420148,0.7584920147420148
0.1,fixed,20,100,43,0.8393261384182071,0.7393261384182072,0.8577242014742015,0.7577242014742015
0.1,fixed,20,100,44,0.8471747864371986,0.7471747864371986,0.855036855036855,0.755036855036855
0.1,fixed,20,100,45,0.8480794946882609,0.748079494688261,0.8566492628992629,0.7566492628992629
0.1,fixed,20,100,46,0.8441152259940218,0.7441152259940218,0.8544993857493858,0.7544993857493858
0.1,fixed,20,100,47,0.8479950216923314,0.7479950216923315,0.8576474201474201,0.7576474201474201
0.1,fixed,20,100,48,0.8516380933587054,0.7516380933587055,0.8577242014742015,0.7577242014742015
0.1,fixed,20,100,49,0.8499468539361102,0.7499468539361103,0.8558046683046683,0.7558046683046683
0.1,fixed,20,100,50,0.8489434950643855,0.7489434950643855,0.855958230958231,0.755958230958231
0.1,fixed,20,100,51,0.8407705587701434,0.7407705587701434,0.8598740786240786,0.7598740786240786
0.1,fixed,20,100,52,0.8461246158517308,0.7461246158517308,0.855958230958231,0.755958230958231
0.1,fixed,20,100,53,0.8506110338262818,0.7506110338262818,0.8528869778869779,0.7528869778869779
0.1,fixed,20,100,54,0.842056715694818,0.742056715694818,0.8551904176904177,0.7551904176904177
0.1,fixed,20,100,55,0.8478754470732482,0.7478754470732483,0.8558046683046683,0.7558046683046683
0.1,fixed,20,100,56,0.8397080798245878,0.7397080798245879,0.8569563882063882,0.7569563882063882
0.1,fixed,20,100,57,0.8481991424537404,0.7481991424537404,0.855958230958231,0.755958230958231
0.1,fixed,20,100,58,0.8540013499246489,0.754001349924649,0.8574170761670762,0.7574170761670762
0.1,fixed,20,100,59,0.8439099564322018,0.7439099564322018,0.8543458230958231,0.7543458230958231
0.1,fixed,20,100,60,0.8527241536494167,0.7527241536494167,0.8543458230958231,0.7543458230958231
0.1,fixed,20,100,61,0.8500275482403284,0.7500275482403285,0.8602579852579852,0.7602579852579853
0.1,fixed,20,100,62,0.8482356865519126,0.7482356865519126,0.859259828009828,0.759259828009828
0.1,fixed,20,100,63,0.8448339469142824,0.7448339469142824,0.85995085995086,0.75995085995086
0.1,fixed,20,100,64,0.8491915556595682,0.7491915556595682,0.8619471744471745,0.7619471744471745
0.1,fixed,20,100,65,0.8464012361458966,0.7464012361458966,0.8571099508599509,0.7571099508599509
0.1,fixed,20,100,66,0.8423333460750866,0.7423333460750866,0.8572635135135135,0.7572635135135135
0.1,fixed,20,100,67,0.849300291500202,0.749300291500202,0.8605651105651105,0.7605651105651106
0.1,fixed,20,100,68,0.8450821033710465,0.7450821033710465,0.8571099508599509,0.7571099508599509
0.1,fixed,20,100,69,0.8464881274012976,0.7464881274012977,0.856418918918919,0.756418918918919
0.1,fixed,20,100,70,0.838551265972471,0.738551265972471,0.8575706388206388,0.7575706388206388
0.1,fixed,20,100,71,0.8488717857784728,0.7488717857784728,0.8566492628992629,0.7566492628992629
0.1,fixed,20,100,72,0.8439613157082217,0.7439613157082218,0.8593366093366094,0.7593366093366094
0.1,fixed,20,100,73,0.8439354022724171,0.7439354022724172,0.859029484029484,0.759029484029484
0.1,fixed,20,100,74,0.855672395757226,0.755672395757226,0.8601044226044227,0.7601044226044227
0.1,fixed,20,100,75,0.847341460990276,0.747341460990276,0.8578777641277642,0.7578777641277642
0.1,fixed,20,100,76,0.8494030561269799,0.7494030561269799,0.8571867321867321,0.7571867321867322
0.1,fixed,20,100,77,0.8512794766213552,0.7512794766213552,0.859029484029484,0.759029484029484
0.1,fixed,20,100,78,0.8438282994313794,0.7438282994313794,0.859029484029484,0.759029484029484
0.1,fixed,20,100,79,0.8480192664605222,0.7480192664605222,0.8585687960687961,0.7585687960687961
0.1,fixed,20,100,80,0.8521750878823743,0.7521750878823743,0.8585687960687961,0.7585687960687961
0.1,fixed,20,100,81,0.850182981951116,0.750182981951116,0.8601044226044227,0.7601044226044227
0.1,fixed,20,100,82,0.8516987516957437,0.7516987516957437,0.859720515970516,0.759720515970516
0.1,fixed,20,100,83,0.8444278433009234,0.7444278433009234,0.8549600737100738,0.7549600737100738
0.1,fixed,20,100,84,0.8523585840101043,0.7523585840101044,0.8574170761670762,0.7574170761670762
0.1,fixed,20,100,85,0.8473257481885761,0.7473257481885761,0.8589527027027027,0.7589527027027028
0.1,fixed,20,100,86,0.8527241536494167,0.7527241536494167,0.8543458230958231,0.7543458230958231
0.1,fixed,20,100,87,0.8432108033208795,0.7432108033208795,0.855958230958231,0.755958230958231
0.1,fixed,20,100,88,0.8439702900722003,0.7439702900722003,0.8587223587223587,0.7587223587223587
0.1,fixed,20,100,89,0.8495320534680042,0.7495320534680042,0.8544226044226044,0.7544226044226044
0.1,fixed,20,100,90,0.8423853066181117,0.7423853066181118,0.8581081081081081,0.7581081081081081
0.1,fixed,20,100,91,0.8467838421996053,0.7467838421996054,0.8587223587223587,0.7587223587223587
0.1,fixed,20,100,92,0.8440365668762112,0.7440365668762112,0.859490171990172,0.759490171990172
0.1,fixed,20,100,93,0.8477516317663403,0.7477516317663403,0.8601044226044227,0.7601044226044227
0.1,fixed,20,100,94,0.8497746954539549,0.7497746954539549,0.8614864864864865,0.7614864864864865
0.1,fixed,20,100,95,0.8474710014720678,0.7474710014720678,0.8574938574938575,0.7574938574938576
0.1,fixed,20,100,96,0.8543907828774064,0.7543907828774065,0.8556511056511057,0.7556511056511057
0.1,fixed,20,100,97,0.8539772155709636,0.7539772155709636,0.8568796068796068,0.7568796068796069
0.1,fixed,20,100,98,0.8501002883441402,0.7501002883441402,0.8587223587223587,0.7587223587223587
0.1,fixed,20,100,99,0.846141330498026,0.746141330498026,0.8568028255528255,0.7568028255528255
0.1,fixed,20,100,100,0.8526965449136578,0.7526965449136578,0.8586455773955773,0.7586455773955774
0.1,fixed,30,100,1,0.8400834199610592,0.7400834199610592,0.8582616707616708,0.7582616707616708
0.1,fixed,30,100,2,0.8465565065956551,0.7465565065956551,0.8586455773955773,0.7586455773955774
0.1,fixed,30,100,3,0.8505023711814511,0.7505023711814511,0.8595669533169533,0.7595669533169533
0.1,fixed,30,100,4,0.8529783039191847,0.7529783039191847,0.8568028255528255,0.7568028255528255
0.1,fixed,30,100,5,0.8470043282414986,0.7470043282414986,0.8607186732186732,0.7607186732186733
0.1,fixed,30,100,6,0.8538344592131064,0.7538344592131064,0.856418918918919,0.756418918918919
0.1,fixed,30,100,7,0.8483220904841948,0.7483220904841948,0.8572635135135135,0.7572635135135135
0.1,fixed,30,100,8,0.8443278464197959,0.7443278464197959,0.8602579852579852,0.7602579852579853
0.1,fixed,30,100,9,0.8459705981041347,0.7459705981041347,0.8573402948402948,0.7573402948402949
0.1,fixed,30,100,10,0.8518011001436251,0.7518011001436251,0.860411547911548,0.760411547911548
0.1,fixed,30,100,11,0.8474903317497436,0.7474903317497437,0.8584152334152334,0.7584152334152334
0.1,fixed,30,100,12,0.8463067190355817,0.7463067190355818,0.8584152334152334,0.7584152334152334
0.1,fixed,30,100,13,0.8476585511144379,0.7476585511144379,0.8619471744471745,0.7619471744471745
0.1,fixed,30,100,14,0.8501446769574625,0.7501446769574626,0.8585687960687961,0.7585687960687961
0.1,fixed,30,100,15,0.8462188976450412,0.7462188976450412,0.8601044226044227,0.7601044226044227
0.1,fixed,30,100,16,0.8539466294811333,0.7539466294811333,0.8625614250614251,0.7625614250614251
0.1,fixed,30,100,17,0.8592471539135986,0.7592471539135986,0.8573402948402948,0.7573402948402949
0.1,fixed,30,100,18,0.8463064554847247,0.7463064554847247,0.8574938574938575,0.7574938574938576
0.1,fixed,30,100,19,0.8456328086432792,0.7456328086432792,0.8595669533169533,0.7595669533169533
0.1,fixed,30,100,20,0.8495875667906961,0.7495875667906962,0.8570331695331695,0.7570331695331696
0.1,fixed,30,100,21,0.8523520001230223,0.7523520001230223,0.855958230958231,0.755958230958231
0.1,fixed,30,100,22,0.8397201182287686,0.7397201182287686,0.8617168304668305,0.7617168304668305
0.1,fixed,30,100,23,0.846291841592434,0.746291841592434,0.8573402948402948,0.7573402948402949
0.1,fixed,30,100,24,0.8468540572794051,0.7468540572794051,0.858338452088452,0.7583384520884521
0.1,fixed,30,100,25,0.8477813758209625,0.7477813758209625,0.8615632678132679,0.7615632678132679
0.1,fixed,30,100,26,0.8477132852192268,0.7477132852192269,0.8565724815724816,0.7565724815724816
0.1,fixed,30,100,27,0.8477614918115705,0.7477614918115705,0.8557278869778869,0.755727886977887
0.1,fixed,30,100,28,0.8484643069247437,0.7484643069247437,0.85879914004914,0.7587991400491401
0.1,fixed,30,100,29,0.8502188872945973,0.7502188872945973,0.8574170761670762,0.7574170761670762
0.1,fixed,30,100,30,0.8468540572794051,0.7468540572794051,0.858338452088452,0.7583384520884521
0.1,fixed,30,100,31,0.8440187521348691,0.7440187521348691,0.8574170761670762,0.7574170761670762
0.1,fixed,30,100,32,0.8467971636504305,0.7467971636504305,0.8637899262899262,0.7637899262899263
0.1,fixed,30,100,33,0.8486515849094243,0.7486515849094243,0.8589527027027027,0.7589527027027028
0.1,fixed,30,100,34,0.8477001779570401,0.7477001779570401,0.8580313267813268,0.7580313267813268
0.1,fixed,30,100,35,0.8540905860346757,0.7540905860346757,0.85879914004914,0.7587991400491401
0.1,fixed,30,100,36,0.8497411391088623,0.7497411391088623,0.8573402948402948,0.7573402948402949
0.1,fixed,30,100,37,0.8475822036126861,0.7475822036126861,0.8585687960687961,0.7585687960687961
0.1,fixed,30,100,38,0.8440126861774457,0.7440126861774458,0.8601812039312039,0.7601812039312039
0.1,fixed,30,100,39,0.8523396660940856,0.7523396660940856,0.8618703931203932,0.7618703931203932
0.1,fixed,30,100,40,0.8480454591490239,0.7480454591490239,0.8589527027027027,0.7589527027027028
0.1,fixed,30,100,41,0.8544443678714378,0.7544443678714379,0.860411547911548,0.760411547911548
0.1,fixed,30,100,42,0.8459403396639741,0.7459403396639741,0.8594133906633906,0.7594133906633906
0.1,fixed,30,100,43,0.8442273803414754,0.7442273803414754,0.860411547911548,0.760411547911548
0.1,fixed,30,100,44,0.8512095365414565,0.7512095365414565,0.8619471744471745,0.7619471744471745
0.1,fixed,30,100,45,0.8514962054474843,0.7514962054474843,0.8604883292383292,0.7604883292383292
0.1,fixed,30,100,46,0.8447092577093245,0.7447092577093245,0.8564957002457002,0.7564957002457002
0.1,fixed,30,100,47,0.8444849585713577,0.7444849585713578,0.858338452088452,0.7583384520884521
0.1,fixed,30,100,48,0.8414724629882557,0.7414724629882558,0.8593366093366094,0.7593366093366094
0.1,fixed,30,100,49,0.8509751274511896,0.7509751274511897,0.8581848894348895,0.7581848894348895
0.1,fixed,30,100,50,0.8435464233057042,0.7435464233057042,0.8584920147420148,0.7584920147420148
0.1,fixed,30,100,51,0.8507771101770253,0.7507771101770253,0.8598740786240786,0.7598740786240786
0.1,fixed,30,100,52,0.8460622378518943,0.7460622378518943,0.8575706388206388,0.7575706388206388
0.1,fixed,30,100,53,0.845738809498071,0.745738809498071,0.8577242014742015,0.7577242014742015
0.1,fixed,30,100,54,0.8463064554847247,0.7463064554847247,0.8574938574938575,0.7574938574938576
0.1,fixed,30,100,55,0.8506652692660526,0.7506652692660526,0.8580313267813268,0.7580313267813268
0.1,fixed,30,100,56,0.8540663375357161,0.7540663375357162,0.8568028255528255,0.7568028255528255
0.1,fixed,30,100,57,0.8481344705443031,0.7481344705443032,0.8579545454545454,0.7579545454545454
0.1,fixed,30,100,58,0.8444999144218701,0.7444999144218701,0.8585687960687961,0.7585687960687961
0.1,fixed,30,100,59,0.8501859735054119,0.7501859735054119,0.8603347665847666,0.7603347665847666
0.1,fixed,30,100,60,0.8484152736823781,0.7484152736823781,0.8548065110565111,0.7548065110565111
0.1,fixed,30,100,61,0.8502245023172178,0.7502245023172178,0.8587223587223587,0.7587223587223587
0.1,fixed,30,100,62,0.851383224170919,0.7513832241709191,0.8586455773955773,0.7586455773955774
0.1,fixed,30,100,63,0.8467200832617574,0.7467200832617574,0.8601812039312039,0.7601812039312039
0.1,fixed,30,100,64,0.8481484663271954,0.7481484663271954,0.859259828009828,0.759259828009828
0.1,fixed,30,100,65,0.8521407093531853,0.7521407093531853,0.8575706388206388,0.7575706388206388
0.1,fixed,30,100,66,0.8535305964445254,0.7535305964445255,0.859259828009828,0.759259828009828
0.1,fixed,30,100,67,0.8427672862822342,0.7427672862822342,0.8569563882063882,0.7569563882063882
0.1,fixed,30,100,68,0.844351731027507,0.7443517310275071,0.8596437346437347,0.7596437346437347
0.1,fixed,30,100,69,0.8501377954645848,0.7501377954645848,0.8576474201474201,0.7576474201474201
0.1,fixed,30,100,70,0.8455103519059216,0.7455103519059216,0.8562653562653563,0.7562653562653563
0.1,fixed,30,100,71,0.8523417194657515,0.7523417194657516,0.8584920147420148,0.7584920147420148
0.1,fixed,30,100,72,0.842128193904665,0.742128193904665,0.8615632678132679,0.7615632678132679
0.1,fixed,30,100,73,0.8592471539135986,0.7592471539135986,0.8573402948402948,0.7573402948402949
0.1,fixed,30,100,74,0.850858522873385,0.7508585228733851,0.8570331695331695,0.7570331695331696
0.1,fixed,30,100,75,0.8477947938279875,0.7477947938279875,0.8578777641277642,0.7578777641277642
0.1,fixed,30,100,76,0.8482734301448149,0.748273430144815,0.8607186732186732,0.7607186732186733
0.1,fixed,30,100,77,0.8440640289119421,0.7440640289119421,0.8582616707616708,0.7582616707616708
0.1,fixed,30,100,78,0.8447233770765276,0.7447233770765276,0.8582616707616708,0.7582616707616708
0.1,fixed,30,100,79,0.8481768689303603,0.7481768689303603,0.8607954545454546,0.7607954545454546
0.1,fixed,30,100,80,0.8432591827610665,0.7432591827610665,0.8568028255528255,0.7568028255528255
