comm_cost,cost_mode,n_clients,max_iter,trial,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.08,fixed,10,100,1,0.6311628118930905,0.5511628118930906,0.6178947368421053,0.5378947368421053
0.08,fixed,10,100,2,0.6602242039810722,0.5802242039810722,0.6578947368421053,0.5778947368421053
0.08,fixed,10,100,3,0.6603143475992674,0.5803143475992675,0.6578947368421053,0.5778947368421053
0.08,fixed,10,100,4,0.6530640010161601,0.5730640010161602,0.6642105263157895,0.5842105263157895
0.08,fixed,10,100,5,0.6355391493256831,0.5555391493256832,0.6294736842105263,0.5494736842105263
0.08,fixed,10,100,6,0.6500807301573347,0.5700807301573347,0.6578947368421053,0.5778947368421053
0.08,fixed,10,100,7,0.6710585841879236,0.5910585841879237,0.6736842105263158,0.5936842105263158
0.08,fixed,10,100,8,0.6421029599288846,0.5621029599288846,0.6663157894736842,0.5863157894736842
0.08,fixed,10,100,9,0.6692999587827934,0.5892999587827934,0.6642105263157895,0.5842105263157895
0.08,fixed,10,100,10,0.6397931647937406,0.5597931647937406,0.64,0.56
0.08,fixed,10,100,11,0.6534719714707928,0.5734719714707929,0.6589473684210526,0.5789473684210527
0.08,fixed,10,100,12,0.6627135031525612,0.5827135031525612,0.6442105263157895,0.5642105263157895
0.08,fixed,10,100,13,0.6611751060044584,0.5811751060044584,0.6557894736842105,0.5757894736842105
0.08,fixed,10,100,14,0.6372226734293165,0.5572226734293165,0.6389473684210526,0.5589473684210526
0.08,fixed,10,100,15,0.6172288978584062,0.5372288978584062,0.6431578947368422,0.5631578947368422
0.08,fixed,10,100,16,0.6770028004774876,0.5970028004774877,0.6663157894736842,0.5863157894736842
0.08,fixed,10,100,17,0.662175691222648,0.582175691222648,0.6568421052631579,0.5768421052631579
0.08,fixed,10,100,18,0.6559481005890335,0.5759481005890336,0.6452631578947369,0.5652631578947369
0.08,fixed,10,100,19,0.6661871779803118,0.5861871779803118,0.6589473684210526,0.5789473684210527
0.08,fixed,10,100,20,0.6551903543166078,0.5751903543166078,0.651578947368421,0.5715789473684211
0.08,fixed,10,100,21,0.677885208616254,0.597885208616254,0.6821052631578948,0.6021052631578948
0.08,fixed,10,100,22,0.6515673159469534,0.5715673159469534,0.6663157894736842,0.5863157894736842
0.08,fixed,10,100,23,0.6613964647537207,0.5813964647537208,0.6589473684210526,0.5789473684210527
0.08,fixed,10,100,24,0.6616232665514273,0.5816232665514274,0.6652631578947369,0.5852631578947369
0.08,fixed,10,100,25,0.6406970343728005,0.5606970343728005,0.6484210526315789,0.5684210526315789
0.08,fixed,10,100,26,0.6587467082027555,0.5787467082027555,0.6663157894736842,0.5863157894736842
0.08,fixed,10,100,27,0.6455214744921972,0.5655214744921973,0.6547368421052632,0.5747368421052632
0.08,fixed,10,100,28,0.6536531920782034,0.5736531920782034,0.6452631578947369,0.5652631578947369
0.08,fixed,10,100,29,0.656143877108878,0.576143877108878,0.6631578947368421,0.5831578947368421
0.08,fixed,10,100,30,0.664444194708244,0.584444194708244,0.6505263157894737,0.5705263157894738
0.08,fixed,10,100,31,0.6525384030239891,0.5725384030239892,0.6568421052631579,0.5768421052631579
0.08,fixed,10,100,32,0.6190306801381649,0.5390306801381649,0.651578947368421,0.5715789473684211
0.08,fixed,10,100,33,0.6587147323717168,0.5787147323717169,0.651578947368421,0.5715789473684211
0.08,fixed,10,100,34,0.6680247763327203,0.5880247763327203,0.6663157894736842,0.5863157894736842
