comm_cost,cost_mode,n_clients,trial,best_client_acc,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.05,fixed,10,1,0.7610526315789473,0.8476617387219744,0.7976617387219743,0.8578947368421053,0.8078947368421052
0.05,fixed,10,2,0.7589473684210526,0.8519034575371799,0.8019034575371798,0.8705263157894737,0.8205263157894737
0.05,fixed,10,3,0.7610526315789473,0.848571005777309,0.798571005777309,0.8652631578947368,0.8152631578947368
0.05,fixed,10,4,0.7694736842105263,0.8647559707503446,0.8147559707503446,0.8789473684210526,0.8289473684210525
0.05,fixed,10,5,0.7621052631578947,0.8412430716691132,0.7912430716691131,0.8894736842105263,0.8394736842105263
0.05,fixed,10,6,0.748421052631579,0.8439447387505545,0.7939447387505545,0.8610526315789474,0.8110526315789474
0.05,fixed,10,7,0.7473684210526316,0.8100985033913877,0.7600985033913876,0.8473684210526315,0.7973684210526315
0.05,fixed,10,8,0.783157894736842,0.8100289464920734,0.7600289464920733,0.88,0.83
0.05,fixed,10,9,0.7557894736842106,0.8381252277940965,0.7881252277940964,0.8694736842105263,0.8194736842105262
0.05,fixed,10,10,0.7631578947368421,0.8433566580129798,0.7933566580129797,0.8663157894736843,0.8163157894736842
0.05,fixed,10,11,0.7421052631578947,0.8413266732944383,0.7913266732944383,0.8421052631578947,0.7921052631578946
0.05,fixed,10,12,0.7726315789473684,0.8256922687211262,0.7756922687211262,0.8610526315789474,0.8110526315789474
0.05,fixed,10,13,0.7684210526315789,0.8398426647392696,0.7898426647392696,0.8673684210526316,0.8173684210526315
0.05,fixed,10,14,0.7852631578947369,0.8317607119832752,0.7817607119832751,0.8768421052631579,0.8268421052631578
0.05,fixed,10,15,0.751578947368421,0.8382130512600625,0.7882130512600625,0.8547368421052631,0.8047368421052631
0.05,fixed,10,16,0.751578947368421,0.8274687271633991,0.7774687271633991,0.8726315789473684,0.8226315789473684
0.05,fixed,10,17,0.7589473684210526,0.8489112021339275,0.7989112021339274,0.8589473684210527,0.8089473684210526
0.05,fixed,10,18,0.7642105263157895,0.8248333920325004,0.7748333920325003,0.8673684210526316,0.8173684210526315
0.05,fixed,10,19,0.7705263157894737,0.8212349619893025,0.7712349619893024,0.8631578947368421,0.8131578947368421
0.05,fixed,10,20,0.751578947368421,0.856770344032558,0.806770344032558,0.8768421052631579,0.8268421052631578
0.05,fixed,10,21,0.7694736842105263,0.8499937189860994,0.7999937189860994,0.88,0.83
0.05,fixed,10,22,0.7821052631578947,0.8143508949585615,0.7643508949585615,0.8589473684210527,0.8089473684210526
0.05,fixed,10,23,0.7810526315789473,0.8475577088723169,0.7975577088723168,0.8831578947368421,0.8331578947368421
0.05,fixed,10,24,0.7631578947368421,0.8547012625418322,0.8047012625418322,0.8642105263157894,0.8142105263157894
0.05,fixed,10,25,0.791578947368421,0.8264171446050614,0.7764171446050614,0.8821052631578947,0.8321052631578947
0.05,fixed,10,26,0.7652631578947369,0.8221892991214341,0.7721892991214341,0.8673684210526316,0.8173684210526315
0.05,fixed,10,27,0.7526315789473684,0.8469837392981577,0.7969837392981577,0.8694736842105263,0.8194736842105262
