comm_cost,cost_mode,n_clients,max_iter,trial,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.1,fixed,10,100,1,0.9632731143928543,0.8632731143928544,0.9180064308681672,0.8180064308681673
0.1,fixed,10,100,2,0.9676139504057162,0.8676139504057162,0.9196141479099679,0.8196141479099679
0.1,fixed,10,100,3,0.925009448797999,0.825009448797999,0.8794212218649518,0.7794212218649518
0.1,fixed,10,100,4,0.97709948095234,0.87709948095234,0.9308681672025724,0.8308681672025724
0.1,fixed,10,100,5,0.9494467478333688,0.8494467478333688,0.9035369774919614,0.8035369774919614
0.1,fixed,10,100,6,0.9677747221098962,0.8677747221098963,0.9212218649517685,0.8212218649517685
0.1,fixed,10,100,7,0.9515367799877098,0.8515367799877098,0.9035369774919614,0.8035369774919614
0.1,fixed,10,100,8,0.9693824391516968,0.8693824391516968,0.9244372990353698,0.8244372990353698
0.1,fixed,10,100,9,0.9639162012095746,0.8639162012095746,0.9196141479099679,0.8196141479099679
0.1,fixed,10,100,10,0.9632731143928543,0.8632731143928544,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,11,0.9594145934925328,0.8594145934925328,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,12,0.9566814745214718,0.8566814745214718,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,13,0.9714724713060378,0.8714724713060378,0.9244372990353698,0.8244372990353698
0.1,fixed,10,100,14,0.9714724713060378,0.8714724713060378,0.9260450160771704,0.8260450160771704
0.1,fixed,10,100,15,0.9652023748430152,0.8652023748430152,0.9180064308681672,0.8180064308681673
0.1,fixed,10,100,16,0.9550737574796712,0.8550737574796712,0.9083601286173634,0.8083601286173634
0.1,fixed,10,100,17,0.9452666835246872,0.8452666835246873,0.9019292604501608,0.8019292604501608
0.1,fixed,10,100,18,0.9790287414025006,0.8790287414025006,0.9372990353697749,0.8372990353697749
0.1,fixed,10,100,19,0.960057680309253,0.860057680309253,0.9147909967845659,0.8147909967845659
0.1,fixed,10,100,20,0.974848677093819,0.874848677093819,0.932475884244373,0.832475884244373
0.1,fixed,10,100,21,0.9314403169652016,0.8314403169652016,0.882636655948553,0.782636655948553
0.1,fixed,10,100,22,0.959896908605073,0.8598969086050731,0.9083601286173634,0.8083601286173634
0.1,fixed,10,100,23,0.9436589664828864,0.8436589664828864,0.8971061093247589,0.7971061093247589
0.1,fixed,10,100,24,0.959736136900893,0.859736136900893,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,25,0.9846557510488028,0.8846557510488028,0.9356913183279743,0.8356913183279743
0.1,fixed,10,100,26,0.9539483555504106,0.8539483555504106,0.9083601286173634,0.8083601286173634
0.1,fixed,10,100,27,0.9711509278976775,0.8711509278976776,0.9260450160771704,0.8260450160771704
0.1,fixed,10,100,28,0.9579676481549124,0.8579676481549124,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,29,0.9518583233960698,0.8518583233960698,0.9067524115755627,0.8067524115755628
0.1,fixed,10,100,30,0.9459097703414074,0.8459097703414075,0.9019292604501608,0.8019292604501608
0.1,fixed,10,100,31,0.9666493201806357,0.8666493201806357,0.9244372990353698,0.8244372990353698
0.1,fixed,10,100,32,0.9635946578012144,0.8635946578012145,0.9180064308681672,0.8180064308681673
0.1,fixed,10,100,33,0.9600576803092532,0.8600576803092532,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,34,0.954752214071311,0.854752214071311,0.909967845659164,0.809967845659164
0.1,fixed,10,100,35,0.9661670050680956,0.8661670050680956,0.9180064308681672,0.8180064308681673
0.1,fixed,10,100,36,0.9782248828816004,0.8782248828816004,0.9340836012861736,0.8340836012861736
0.1,fixed,10,100,37,0.960057680309253,0.860057680309253,0.9131832797427653,0.8131832797427653
0.1,fixed,10,100,38,0.9857811529780633,0.8857811529780634,0.9389067524115756,0.8389067524115756
0.1,fixed,10,100,39,0.9586107349716324,0.8586107349716324,0.9163987138263665,0.8163987138263665
0.1,fixed,10,100,40,0.9652023748430152,0.8652023748430152,0.9180064308681672,0.8180064308681673
0.1,fixed,10,100,41,0.9576461047465522,0.8576461047465522,0.9115755627009646,0.8115755627009646
0.1,fixed,10,100,42,0.9666493201806358,0.8666493201806358,0.9244372990353698,0.8244372990353698
0.1,fixed,10,100,43,0.9700255259684172,0.8700255259684172,0.9308681672025724,0.8308681672025724
0.1,fixed,10,100,44,0.9541091272545907,0.8541091272545908,0.9083601286173634,0.8083601286173634
