comm_cost,cost_mode,n_clients,max_iter,trial,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.0,fixed,10,100,1,0.8282827404756233,0.8282827404756233,0.8229422604422605,0.8229422604422605
0.0,fixed,10,100,2,0.82672757617979,0.82672757617979,0.8232493857493858,0.8232493857493858
0.0,fixed,10,100,3,0.8292503234505572,0.8292503234505572,0.8241707616707616,0.8241707616707616
0.0,fixed,10,100,4,0.828048672571395,0.828048672571395,0.8230958230958231,0.8230958230958231
0.0,fixed,10,100,5,0.8301667301058488,0.8301667301058488,0.8235565110565111,0.8235565110565111
0.0,fixed,10,100,6,0.8271025597452627,0.8271025597452627,0.8232493857493858,0.8232493857493858
0.0,fixed,10,100,7,0.8302311010892895,0.8302311010892895,0.8244011056511057,0.8244011056511057
0.0,fixed,10,100,8,0.8283494725903597,0.8283494725903597,0.8224815724815725,0.8224815724815725
0.0,fixed,10,100,9,0.8278374318685826,0.8278374318685826,0.8226351351351351,0.8226351351351351
0.0,fixed,10,100,10,0.8276274107402021,0.8276274107402021,0.8221744471744472,0.8221744471744472
0.0,fixed,10,100,11,0.8298045277899896,0.8298045277899896,0.825168918918919,0.825168918918919
0.0,fixed,10,100,12,0.8249631301724656,0.8249631301724656,0.8217137592137592,0.8217137592137592
0.0,fixed,10,100,13,0.827445209466226,0.827445209466226,0.8227119164619164,0.8227119164619164
0.0,fixed,10,100,14,0.8288288861006635,0.8288288861006635,0.824017199017199,0.824017199017199
0.0,fixed,10,100,15,0.8263291275045972,0.8263291275045972,0.8231726044226044,0.8231726044226044
0.0,fixed,10,100,16,0.8316194355672868,0.8316194355672868,0.8239404176904177,0.8239404176904177
0.0,fixed,10,100,17,0.8293463982622709,0.8293463982622709,0.8233261670761671,0.8233261670761671
0.0,fixed,10,100,18,0.8281991157595344,0.8281991157595344,0.8225583538083538,0.8225583538083538
0.0,fixed,10,100,19,0.828278188053688,0.828278188053688,0.823786855036855,0.823786855036855
0.0,fixed,10,100,20,0.8272316212685439,0.8272316212685439,0.8234797297297297,0.8234797297297297
0.0,fixed,10,100,21,0.8274567242153115,0.8274567242153115,0.8235565110565111,0.8235565110565111
0.0,fixed,10,100,22,0.8294146379779718,0.8294146379779718,0.8227119164619164,0.8227119164619164
0.0,fixed,10,100,23,0.8298693677695296,0.8298693677695296,0.8244011056511057,0.8244011056511057
0.0,fixed,10,100,24,0.8310472570232461,0.8310472570232461,0.823786855036855,0.823786855036855
0.0,fixed,10,100,25,0.82732322488715,0.82732322488715,0.823786855036855,0.823786855036855
0.0,fixed,10,100,26,0.8292021864336048,0.8292021864336048,0.8234029484029484,0.8234029484029484
0.0,fixed,10,100,27,0.8280681434636166,0.8280681434636166,0.8230190417690417,0.8230190417690417
0.0,fixed,10,100,28,0.8263911660495394,0.8263911660495394,0.8238636363636364,0.8238636363636364
0.0,fixed,10,100,29,0.8269996101232031,0.8269996101232031,0.824247542997543,0.824247542997543
0.0,fixed,10,100,30,0.8314052430090788,0.8314052430090788,0.8232493857493858,0.8232493857493858
0.0,fixed,10,100,31,0.8259922177684706,0.8259922177684706,0.8231726044226044,0.8231726044226044
0.0,fixed,10,100,32,0.8353941098895482,0.8353941098895482,0.8241707616707616,0.8241707616707616
0.0,fixed,10,100,33,0.8249842907579886,0.8249842907579886,0.8230958230958231,0.8230958230958231
0.0,fixed,10,100,34,0.8337875850306954,0.8337875850306954,0.8231726044226044,0.8231726044226044
0.0,fixed,10,100,35,0.826564644318163,0.826564644318163,0.8234029484029484,0.8234029484029484
0.0,fixed,10,100,36,0.826842247533238,0.826842247533238,0.8222512285012284,0.8222512285012284
0.0,fixed,10,100,37,0.8265224030040514,0.8265224030040514,0.8230958230958231,0.8230958230958231
0.0,fixed,10,100,38,0.8287453196299677,0.8287453196299677,0.8223280098280098,0.8223280098280098
0.0,fixed,10,100,39,0.824734509996098,0.824734509996098,0.8223280098280098,0.8223280098280098
0.0,fixed,10,100,40,0.8297639388182841,0.8297639388182841,0.8238636363636364,0.8238636363636364
0.0,fixed,10,100,41,0.8261976940385242,0.8261976940385242,0.8220208845208845,0.8220208845208845
0.0,fixed,10,100,42,0.8251911235073285,0.8251911235073285,0.8227119164619164,0.8227119164619164
0.0,fixed,10,100,43,0.8339777391994917,0.8339777391994917,0.8252457002457002,0.8252457002457002
0.0,fixed,10,100,44,0.826399165262322,0.826399165262322,0.8231726044226044,0.8231726044226044
0.0,fixed,10,100,45,0.8293609836360666,0.8293609836360666,0.8237100737100738,0.8237100737100738
0.0,fixed,10,100,46,0.8249631301724656,0.8249631301724656,0.8217137592137592,0.8217137592137592
0.0,fixed,10,100,47,0.831096380620352,0.831096380620352,0.8244011056511057,0.8244011056511057
0.0,fixed,10,100,48,0.8247346679715248,0.8247346679715248,0.8218673218673219,0.8218673218673219
0.0,fixed,10,100,49,0.8270212695201504,0.8270212695201504,0.8224047911547911,0.8224047911547911
0.0,fixed,10,100,50,0.8252608109792964,0.8252608109792964,0.824247542997543,0.824247542997543
0.0,fixed,10,100,51,0.8270363878373749,0.8270363878373749,0.8236332923832924,0.8236332923832924
0.0,fixed,10,100,52,0.8280055310374764,0.8280055310374764,0.8224047911547911,0.8224047911547911
0.0,fixed,10,100,53,0.8289058148514394,0.8289058148514394,0.823786855036855,0.823786855036855
0.0,fixed,10,100,54,0.825512157412245,0.825512157412245,0.8230190417690417,0.8230190417690417
0.0,fixed,10,100,55,0.8293463982622709,0.8293463982622709,0.8233261670761671,0.8233261670761671
0.0,fixed,10,100,56,0.830538818181992,0.830538818181992,0.824017199017199,0.824017199017199
0.0,fixed,10,100,57,0.8278339327969566,0.8278339327969566,0.8223280098280098,0.8223280098280098
0.0,fixed,10,100,58,0.8275981156034886,0.8275981156034886,0.8237100737100738,0.8237100737100738
0.0,fixed,10,100,59,0.8294137263626182,0.8294137263626182,0.8238636363636364,0.8238636363636364
0.0,fixed,10,100,60,0.8338622750816985,0.8338622750816985,0.8248617936117936,0.8248617936117936
0.0,fixed,10,100,61,0.8328708887101121,0.8328708887101121,0.8229422604422605,0.8229422604422605
0.0,fixed,10,100,62,0.8297069273820398,0.8297069273820398,0.8225583538083538,0.8225583538083538
0.0,fixed,10,100,63,0.8254545160053925,0.8254545160053925,0.8220208845208845,0.8220208845208845
0.0,fixed,10,100,64,0.8308672374910901,0.8308672374910901,0.8239404176904177,0.8239404176904177
0.0,fixed,10,100,65,0.8271252499854246,0.8271252499854246,0.8231726044226044,0.8231726044226044
0.0,fixed,10,100,66,0.8259073773618586,0.8259073773618586,0.8223280098280098,0.8223280098280098
0.0,fixed,10,100,67,0.8242285152107092,0.8242285152107092,0.8230190417690417,0.8230190417690417
0.0,fixed,10,100,68,0.8259842454757998,0.8259842454757998,0.8216369778869779,0.8216369778869779
0.0,fixed,10,100,69,0.8294155307569732,0.8294155307569732,0.8240939803439803,0.8240939803439803
0.0,fixed,10,100,70,0.8286343540906306,0.8286343540906306,0.8219441031941032,0.8219441031941032
